trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price
0,2023-02-16 14:15:00,24412.4,2023-02-16 15:30:00,24679.47142857143,tp1_partial,10.128047457136718,2704.912103016717,1.093999068389128,True,0.5,0.5,5,100000.0,102704.91210301672,24234.675714285717,24856.710714285717
0,2023-02-16 14:15:00,24412.4,2023-02-16 15:45:00,24856.710714285717,take_profit,23.632110733319006,10500.000000000085,1.8200206218385542,False,0.5,0.5,6,102704.91210301672,113204.9121030168,24234.675714285717,24856.710714285717
1,2023-02-17 02:00:00,23787.0,2023-02-17 14:15:00,23929.35714285714,tp1_partial,5.687588868576065,809.6689010765696,0.5984661489769256,True,0.5,0.5,49,113204.9121030168,114014.58100409337,23470.52142857143,24578.196428571428
1,2023-02-17 02:00:00,23787.0,2023-02-17 20:00:00,24578.196428571428,take_profit,13.271040693344153,10499.999999999975,3.326171558294142,False,0.5,0.5,72,114014.58100409337,124514.58100409334,23470.52142857143,24578.196428571428
2,2023-02-18 10:00:00,24527.3,2023-02-18 12:15:00,24641.014285714286,tp1_partial,17.156862745097836,1950.9803921568487,0.46362333283437734,True,0.5,0.5,9,124514.58100409334,126465.5613962502,24422.385714285712,24789.585714285713
2,2023-02-18 10:00:00,24527.3,2023-02-18 18:00:00,24789.585714285713,take_profit,40.03267973856161,10499.999999999853,1.06936236065818,False,0.5,0.5,32,126465.5613962502,136965.56139625004,24422.385714285712,24789.585714285713
3,2023-02-19 08:00:00,24605.5,2023-02-19 11:15:00,24693.442857142858,tp1_partial,15.817421760253076,1391.0292622302693,0.3574113801502021,True,0.5,0.5,13,136965.56139625004,138356.5906584803,24491.70142857143,24889.99642857143
3,2023-02-19 08:00:00,24605.5,2023-02-19 15:15:00,24889.99642857143,take_profit,36.90731744059051,10500.000000000067,1.1562310400984757,False,0.5,0.5,29,138356.5906584803,148856.59065848036,24491.70142857143,24889.99642857143
4,2023-03-15 03:30:00,24753.9,2023-03-15 05:00:00,24858.4,pos_exit,20.80361388492636,2173.9776509748044,0.4221557007178666,False,0.5,-0.5,6,148856.59065848036,151030.56830945518,24465.488571428574,25474.928571428572
5,2023-03-15 06:00:00,24705.6,2023-03-15 06:45:00,24799.9,pos_exit,35.98046774608072,3392.9581084555166,0.38169483841721275,False,0.5,-0.5,3,151030.56830945518,154423.5264179107,24538.842857142856,25122.492857142854
6,2023-03-15 08:15:00,24814.8,2023-03-15 08:45:00,24768.8,pos_exit,32.61350665082588,-1500.2213059379906,-0.18537324499895225,False,0.5,-0.5,2,154423.5264179107,152923.3051119727,24630.827142857142,25274.73214285714
7,2023-03-15 10:15:00,24469.1,2023-03-15 11:45:00,24828.97142857143,tp1_partial,8.52566835150117,3068.144449180959,1.4707178791677278,True,0.5,0.5,6,152923.3051119727,155991.44956115365,24257.972857142857,24996.917857142857
7,2023-03-15 10:15:00,24469.1,2023-03-15 12:30:00,24996.917857142857,take_profit,19.89322615350273,10500.000000000071,2.157079161648193,False,0.5,0.5,9,155991.44956115365,166491.4495611537,24257.972857142857,24996.917857142857
8,2023-03-19 00:15:00,26977.8,2023-03-19 03:15:00,27154.157142857144,tp1_partial,6.881974143439967,1213.6852971538199,0.6537120997899938,True,0.5,0.25,12,166491.4495611537,167705.13485830755,26716.24714285714,27631.682142857142
8,2023-03-19 00:15:00,26977.8,2023-03-19 15:00:00,27631.682142857142,take_profit,16.057939668026588,10499.999999999942,2.4237785989114857,False,0.5,0.25,59,167705.13485830755,178205.1348583075,26716.24714285714,27631.682142857142
9,2023-03-20 06:30:00,27459.1,2023-03-20 07:00:00,27742.62857142857,tp1_partial,7.378517971961632,2092.020659850318,1.0325486684872083,True,0.5,0.5,2,178205.1348583075,180297.15551815782,27215.14857142857,28068.978571428568
9,2023-03-20 06:30:00,27459.1,2023-03-20 07:30:00,28068.978571428568,take_profit,17.21654193457714,10499.999999999967,2.2210435572490344,False,0.5,0.5,4,180297.15551815782,190797.1555181578,27215.14857142857,28068.978571428568
10,2023-04-28 08:30:00,29199.9,2023-04-28 12:30:00,29378.385714285716,tp1_partial,10.995915802701948,1962.6138862708328,0.6112545395214178,True,0.5,0.5,16,190797.1555181578,192759.76940442863,29036.20285714286,29609.14285714286
10,2023-04-28 08:30:00,29199.9,2023-04-28 13:30:00,29036.20285714286,stop_loss,25.65713687297121,-4200.0,-0.5606085735127224,False,0.5,0.5,20,192759.76940442863,188559.76940442863,29036.20285714286,29609.14285714286
11,2023-05-06 08:00:00,29245.0,2023-05-06 12:30:00,29120.69714285714,stop_loss,48.26920424768942,-6000.0,-0.4250396893241872,False,0.5,0.5,18,188559.76940442863,182559.76940442863,29120.69714285714,29555.757142857146
12,2023-05-18 13:00:00,27193.8,2023-05-18 14:30:00,27392.64285714286,tp1_partial,14.329580348003867,2849.3346980552587,0.7312065880563196,True,0.75,0.25,6,182559.76940442863,185409.1041024839,27068.18571428571,27507.835714285717
12,2023-05-18 13:00:00,27193.8,2023-05-18 14:45:00,27068.18571428571,stop_loss,33.43568747867569,-4199.999999999999,-0.4619225180529668,False,0.75,0.25,7,185409.1041024839,181209.1041024839,27068.18571428571,27507.835714285717
13,2023-05-23 17:15:00,27184.3,2023-05-24 03:00:00,27076.60857142857,stop_loss,55.714740528493294,-6000.0,-0.3961530316080611,False,0.75,0.25,39,181209.1041024839,175209.1041024839,27076.60857142857,27453.528571428575
14,2023-05-29 15:30:00,27663.8,2023-05-29 23:00:00,27792.557142857142,tp1_partial,11.880515953835776,1529.7012898845965,0.4654354891849376,True,0.75,0.75,30,175209.1041024839,176738.8053923685,27512.29142857143,28042.571428571428
14,2023-05-29 15:30:00,27663.8,2023-05-31 04:45:00,27512.29142857143,stop_loss,27.721203892283476,-4200.0,-0.5476780898812549,False,0.75,0.25,149,176738.8053923685,172538.8053923685,27512.29142857143,28042.571428571428
15,2023-06-07 09:45:00,26476.5,2023-06-07 11:15:00,26717.785714285714,tp1_partial,10.659357393025656,2571.950662402899,0.9113202813276443,True,0.75,0.25,6,172538.8053923685,175110.7560547714,26307.634285714284,26898.664285714283
15,2023-06-07 09:45:00,26476.5,2023-06-07 11:30:00,26898.664285714283,take_profit,24.871833917059867,10499.999999999864,1.5944867551008757,False,0.75,0.25,7,175110.7560547714,185610.75605477125,26307.634285714284,26898.664285714283
16,2023-06-18 00:30:00,26406.8,2023-06-18 02:00:00,26495.414285714283,tp1_partial,22.701475595913482,2011.675044592124,0.3355737375005077,True,0.75,0.75,6,185610.75605477125,187622.43109936337,26327.51,26605.024999999998
