trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price
0,2023-02-19 08:00:00,24605.5,2023-02-19 11:15:00,24693.442857142858,tp1_partial,21.089895680337435,1854.7056829736925,0.3574113801502021,True,0.5,0.5,13,100000.0,101854.7056829737,24491.70142857143,24889.99642857143
0,2023-02-19 08:00:00,24605.5,2023-02-19 15:15:00,24889.99642857143,take_profit,31.634843520506152,9000.000000000058,1.1562310400984757,False,0.5,0.5,29,101854.7056829737,110854.70568297376,24491.70142857143,24889.99642857143
1,2023-03-15 10:15:00,24469.1,2023-03-15 11:45:00,24828.97142857143,tp1_partial,11.367557802001564,4090.8592655746124,1.4707178791677278,True,0.5,0.5,6,110854.70568297376,114945.56494854837,24257.972857142857,24996.917857142857
1,2023-03-15 10:15:00,24469.1,2023-03-15 12:30:00,24996.917857142857,take_profit,17.05133670300234,9000.00000000006,2.157079161648193,False,0.5,0.5,9,114945.56494854837,123945.56494854843,24257.972857142857,24996.917857142857
2,2023-03-19 00:15:00,26977.8,2023-03-19 03:15:00,27154.157142857144,tp1_partial,9.175965524586623,1618.24706287176,0.6537120997899938,True,0.5,0.25,12,123945.56494854843,125563.81201142019,26716.24714285714,27631.682142857142
2,2023-03-19 00:15:00,26977.8,2023-03-19 15:00:00,27631.682142857142,take_profit,13.763948286879934,8999.99999999995,2.4237785989114857,False,0.5,0.25,59,125563.81201142019,134563.81201142014,26716.24714285714,27631.682142857142
3,2023-04-28 08:30:00,29199.9,2023-04-28 12:30:00,29378.385714285716,tp1_partial,14.661221070269264,2616.818515027777,0.6112545395214178,True,0.5,0.5,16,134563.81201142014,137180.63052644793,29036.20285714286,29609.14285714286
3,2023-04-28 08:30:00,29199.9,2023-04-28 13:30:00,29036.20285714286,stop_loss,21.991831605403895,-3599.9999999999995,-0.5606085735127224,False,0.5,0.5,20,137180.63052644793,133580.63052644793,29036.20285714286,29609.14285714286
4,2023-05-06 08:00:00,29245.0,2023-05-06 12:30:00,29120.69714285714,stop_loss,48.26920424768942,-6000.0,-0.4250396893241872,False,0.5,0.5,18,133580.63052644793,127580.63052644793,29120.69714285714,29555.757142857146
5,2023-05-30 00:30:00,27655.9,2023-05-30 02:30:00,27781.4,tp1_partial,17.460168989492544,2191.2512081813143,0.4537910536268933,True,0.75,0.75,8,127580.63052644793,129771.88173462925,27518.444285714286,27999.539285714287
5,2023-05-30 00:30:00,27655.9,2023-05-30 10:30:00,27999.539285714287,take_profit,26.190253484238816,8999.999999999904,1.242553255234093,False,0.75,0.75,40,129771.88173462925,138771.88173462916,27518.444285714286,27999.539285714287
6,2023-06-07 09:45:00,26476.5,2023-06-07 10:00:00,26486.801428571427,stop_loss,35.531191310085525,366.02202933855716,0.038907818523698734,False,0.75,0.25,1,138771.88173462916,139137.9037639677,26486.801428571427,26898.664285714283
7,2023-06-18 00:30:00,26406.8,2023-06-18 02:00:00,26495.414285714283,tp1_partial,30.268634127884646,2682.2333927894992,0.3355737375005077,True,0.75,0.75,6,139137.9037639677,141820.1371567572,26327.51,26605.024999999998
7,2023-06-18 00:30:00,26406.8,2023-06-18 05:15:00,26605.024999999998,take_profit,45.402951191826965,8999.999999999834,0.7506589211869615,False,0.75,0.75,19,141820.1371567572,150820.13715675703,26327.51,26605.024999999998
8,2023-07-11 09:45:00,30435.5,2023-07-11 13:30:00,30317.6,stop_loss,50.89058524172965,-6000.0,-0.3873765832662564,False,0.5,0.5,15,150820.13715675703,144820.13715675703,30317.6,30730.25
9,2023-08-30 09:15:00,27327.5,2023-08-30 10:30:00,27423.685714285715,tp1_partial,29.31783676247323,2819.9570703104882,0.35197407112145357,True,0.75,0.75,5,144820.13715675703,147640.09422706752,27245.63857142857,27532.153571428567
9,2023-08-30 09:15:00,27327.5,2023-08-30 13:30:00,27245.63857142857,stop_loss,43.976755143709845,-3600.0,-0.2995569611981645,False,0.75,0.75,17,147640.09422706752,144040.09422706752,27245.63857142857,27532.153571428567
10,2023-10-26 06:00:00,34486.9,2023-10-26 07:00:00,34658.18571428572,tp1_partial,17.072129748185876,2924.2119382964624,0.4966689214911094,True,0.5,0.5,4,144040.09422706752,146964.306165364,34346.32,34838.35
10,2023-10-26 06:00:00,34486.9,2023-10-26 10:00:00,34346.32,stop_loss,25.608194622278813,-3600.0,-0.4076330432715081,False,0.5,0.5,16,146964.306165364,143364.306165364,34346.32,34838.35
11,2024-01-27 08:45:00,41455.4,2024-01-27 09:00:00,41466.12714285714,stop_loss,34.13052487871516,366.1230161631579,0.025876346283331672,False,0.75,0.25,1,143364.306165364,143730.42918152714,41466.12714285714,41894.889285714286
12,2024-01-31 00:45:00,42913.0,2024-01-31 07:45:00,43058.94285714286,tp1_partial,8.664584915745264,1264.5342785607731,0.34009008259235657,True,1.25,1.25,28,143730.42918152714,144994.96346008792,42608.311428571425,43788.97964285714
12,2024-01-31 00:45:00,42913.0,2024-01-31 09:45:00,42608.311428571425,stop_loss,12.996877373617897,-3960.0000000000005,-0.7100146142860544,False,1.25,1.25,36,144994.96346008792,141034.96346008792,42608.311428571425,43788.97964285714
13,2024-02-10 10:45:00,46872.6,2024-02-10 11:15:00,47109.7,tp1_partial,13.878562577447306,3290.607187112736,0.5058392323020241,True,1.0,1.0,2,141034.96346008792,144325.57064720066,46682.37857142857,47419.486607142855
13,2024-02-10 10:45:00,46872.6,2024-02-10 19:15:00,47419.486607142855,take_profit,20.817843866170957,11384.999999999962,1.1667511662311383,False,1.0,1.0,34,144325.57064720066,155710.57064720063,46682.37857142857,47419.486607142855
14,2024-02-13 11:00:00,49730.4,2024-02-13 13:30:00,49475.49428571429,stop_loss,25.891926426578053,-6600.000000000001,-0.5125752342344174,False,1.25,1.25,10,155710.57064720063,149110.57064720063,49475.49428571429,50463.25392857143
15,2024-03-08 08:15:00,67093.1,2024-03-08 11:00:00,67501.07142857143,tp1_partial,7.7465762899432775,3160.3817955457193,0.6080676382093374,True,1.75,1.75,11,149110.57064720063,152270.95244274635,66721.32285714286,68301.37571428572
15,2024-03-08 08:15:00,67093.1,2024-03-08 14:30:00,68301.37571428572,take_profit,11.619864434914916,14040.0,1.8008941519853983,False,1.75,1.75,25,152270.95244274635,166310.95244274635,66721.32285714286,68301.37571428572
16,2024-03-09 10:15:00,68113.8,2024-03-09 12:45:00,68437.5,tp1_partial,10.5154445591962,3403.849403811779,0.47523409353170293,True,1.75,1.75,10,166310.95244274635,169714.80184655814,67839.91714285714,69003.91928571428
16,2024-03-09 10:15:00,68113.8,2024-03-10 01:00:00,69003.91928571428,take_profit,15.773166838794298,14039.999999999656,1.3068119613268885,False,1.75,1.75,59,169714.80184655814,183754.8018465578,67839.91714285714,69003.91928571428
17,2024-03-11 00:00:00,68909.4,2024-03-11 00:30:00,68441.43857142856,stop_loss,15.385883451932663,-7199.999999999999,-0.6790966523746169,False,1.75,1.75,2,183754.8018465578,176554.8018465578,68441.43857142856,70430.27464285714
18,2024-03-12 08:15:00,71666.6,2024-03-12 11:00:00,72230.25714285714,tp1_partial,5.127500801172051,2890.1524515863002,0.7864990704974608,True,1.75,1.75,11,176554.8018465578,179444.9542981441,71104.92285714287,73492.05071428571
18,2024-03-12 08:15:00,71666.6,2024-03-12 15:00:00,71726.22857142858,stop_loss,7.6912512017580745,458.61832165915877,0.08320273520520971,False,1.75,1.25,27,179444.9542981441,179903.57261980325,71726.22857142858,73492.05071428571
19,2024-03-22 00:30:00,65690.1,2024-03-22 04:45:00,66295.27142857143,tp1_partial,4.646812105850787,2812.1179204007176,0.9212521043070814,True,1.25,1.25,17,179903.57261980325,182715.69054020397,65121.96857142858,67323.47785714286
19,2024-03-22 00:30:00,65690.1,2024-03-22 09:30:00,65712.74785714287,stop_loss,6.97021815877618,157.86050511452964,0.03447681940331909,False,1.25,1.25,36,182715.69054020397,182873.5510453185,65712.74785714287,67323.47785714286
20,2024-03-29 03:15:00,70349.3,2024-03-29 06:00:00,70081.55,stop_loss,24.649859943977592,-6600.0,-0.3806008019980298,False,1.25,1.25,11,182873.5510453185,176273.5510453185,70081.55,71119.08125
21,2024-04-05 08:00:00,67319.4,2024-04-05 09:00:00,66787.4357142857,stop_loss,11.278952668680677,-6000.0,-0.7902094874795229,False,0.75,0.75,4,176273.5510453185,170273.5510453185,66787.4357142857,68649.31071428572
22,2024-04-05 09:00:00,67008.0,2024-04-05 09:15:00,66533.63571428572,stop_loss,12.648507024438766,-6000.0,-0.7079218686041727,False,0.75,0.75,1,170273.5510453185,164273.5510453185,66533.63571428572,68193.91071428572
23,2024-04-05 11:30:00,66802.1,2024-04-05 12:00:00,66212.83142857143,stop_loss,10.182114388782136,-6000.0,-0.8821108489532159,False,0.75,0.75,2,164273.5510453185,158273.5510453185,66212.83142857143,68275.27142857143
24,2024-04-09 01:00:00,71122.6,2024-04-09 02:15:00,71647.47142857144,tp1_partial,6.112384524553679,3208.215997380438,0.7379812163383195,True,1.25,1.25,5,158273.5510453185,161481.76704269895,70690.69,72364.34125000001
24,2024-04-09 01:00:00,71122.6,2024-04-09 06:30:00,70690.69,stop_loss,9.168576786830517,-3960.0000000000005,-0.6072753245803774,False,1.25,1.25,22,161481.76704269895,157521.76704269895,70690.69,72364.34125000001
25,2024-04-09 06:30:00,70826.1,2024-04-09 07:45:00,70375.66285714287,stop_loss,14.652432874731563,-6600.0,-0.635976204897816,False,1.25,1.25,5,157521.76704269895,150921.76704269895,70375.66285714287,72121.10678571428
26,2024-04-09 09:00:00,70809.2,2024-04-09 13:45:00,70122.43571428572,stop_loss,9.610284252238865,-6600.0,-0.9698800236611602,False,1.25,1.25,19,150921.76704269895,144321.76704269895,70122.43571428572,72783.64732142855
27,2024-04-20 01:00:00,63461.0,2024-04-20 01:30:00,63503.45071428571,stop_loss,8.714153142753672,369.9220253049667,0.06689260220562393,False,1.25,0.75,2,144321.76704269895,144691.6890680039,63503.45071428571,65638.49214285714
28,2024-04-20 09:00:00,63521.7,2024-04-20 13:00:00,63977.81428571428,tp1_partial,8.201883503961666,3740.9962359212445,0.7180448346223165,True,0.75,0.75,16,144691.6890680039,148432.68530392516,63229.08428571428,64253.23928571429
28,2024-04-20 09:00:00,63521.7,2024-04-20 15:30:00,64253.23928571429,take_profit,12.3028252559425,8999.999999999955,1.151636819723487,False,0.75,0.75,26,148432.68530392516,157432.6853039251,63229.08428571428,64253.23928571429
29,2024-04-22 01:45:00,64634.3,2024-04-22 03:15:00,65221.28571428572,tp1_partial,5.916705086829568,3473.0213616105743,0.9081644177870178,True,1.25,1.25,6,157432.6853039251,160905.70666553566,64188.10571428572,65917.10857142857
29,2024-04-22 01:45:00,64634.3,2024-04-22 03:45:00,65917.10857142857,take_profit,8.875057630244351,11384.999999999984,1.9847179770316532,False,1.25,1.25,8,160905.70666553566,172290.70666553563,64188.10571428572,65917.10857142857
30,2024-05-14 06:30:00,61973.4,2024-05-14 10:15:00,61507.67571428571,stop_loss,12.88315895057451,-6000.0,-0.7514906164810901,False,0.75,0.75,15,172290.70666553563,166290.70666553563,61507.67571428571,63137.71071428572
31,2024-05-22 04:30:00,69372.7,2024-05-22 05:15:00,69830.11428571428,tp1_partial,8.066549029493347,3689.7547625049738,0.6593577671249453,True,1.75,1.75,3,166290.70666553563,169980.4614280406,69015.67,70533.04749999999
31,2024-05-22 04:30:00,69372.7,2024-05-22 15:30:00,70533.04749999999,take_profit,12.099823544240019,14039.99999999991,1.6726284258793287,False,1.75,1.75,44,169980.4614280406,184020.46142804052,69015.67,70533.04749999999
32,2024-05-26 02:30:00,68905.2,2024-05-26 03:45:00,69114.2,tp1_partial,16.606123508042867,3470.679813180959,0.30331527954348875,True,1.75,1.75,5,184020.46142804052,187491.14124122148,68731.76999999999,69468.8475
