trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price
10,2023-04-28 08:30:00,29199.9,2023-04-28 13:30:00,29089.885714285712,stop_loss,36.65305267567316,-4032.359409362397,-0.37676254272887627,False,0.5,0.5,20,157108.02134805452,153075.66193869212,29089.885714285712,29609.14285714286
11,2023-05-06 08:00:00,29245.0,2023-05-06 10:15:00,29208.314285714285,stop_loss,48.26920424768942,-1770.7902358295657,-0.1254426886158838,False,0.5,0.5,9,153075.66193869212,151304.87170286255,29208.314285714285,29555.757142857146
12,2023-05-06 10:15:00,29201.8,2023-05-06 12:15:00,29190.678571428572,stop_loss,45.23278730897248,-503.05321314327836,-0.03808473645948813,False,0.5,0.5,8,151304.87170286255,150801.81848971927,29190.678571428572,29533.417857142857
13,2023-05-30 00:15:00,27661.8,2023-05-30 05:00:00,27689.628571428573,stop_loss,48.06536890170565,1337.5905517218714,0.10060289434734516,False,0.75,0.75,19,150801.81848971927,152139.40904144113,27689.628571428573,27973.875
14,2023-06-07 09:45:00,26476.5,2023-06-07 10:00:00,26486.801428571427,stop_loss,35.531191310085525,366.02202933855716,0.038907818523698734,False,0.75,0.25,1,152139.40904144113,152505.43107077968,26486.801428571427,26898.664285714283
15,2023-06-18 00:30:00,26406.8,2023-06-18 05:15:00,26605.024999999998,take_profit,75.67158531971161,14999.999999999724,0.7506589211869615,False,0.75,0.75,19,152505.43107077968,167505.4310707794,26439.821428571428,26605.024999999998
16,2023-06-22 06:15:00,30120.6,2023-06-22 11:00:00,30003.057142857142,stop_loss,34.97464338354664,-4111.019510854575,-0.3902407559705202,False,0.5,0.5,19,167505.4310707794,163394.4115599248,30003.057142857142,30549.48214285714
17,2023-06-24 07:30:00,30593.6,2023-06-24 15:15:00,30539.02857142857,stop_loss,59.859757140413315,-3266.632461091064,-0.1783753091216056,False,0.5,0.5,31,163394.4115599248,160127.77909883374,30539.02857142857,30844.185714285715
18,2023-06-28 04:00:00,30416.3,2023-06-28 06:00:00,30358.22142857143,stop_loss,43.06234812832572,-2500.9996616529256,-0.19094555034165986,False,0.5,0.5,8,160127.77909883374,157626.7794371808,30358.22142857143,30764.632142857146
19,2023-08-30 09:15:00,27327.5,2023-08-30 11:15:00,27384.907142857144,stop_loss,73.29459190618307,4207.633108214337,0.21007096462224575,False,0.75,0.75,8,157626.7794371808,161834.41254539514,27384.907142857144,27532.153571428567
20,2023-08-30 11:30:00,27329.4,2023-08-30 13:00:00,27355.12142857143,stop_loss,67.13662302786247,1726.849853738119,0.09411633102603417,False,0.75,0.75,6,161834.41254539514,163561.26239913327,27355.12142857143,27552.824999999997
21,2023-10-25 02:30:00,33963.8,2023-10-25 07:15:00,33854.75714285714,stop_loss,18.830871869367574,-2053.3720711270207,-0.32105611604962864,False,0.5,1.0,19,163561.26239913327,161507.89032800624,33854.75714285714,34760.364285714284
22,2023-10-26 06:00:00,34486.9,2023-10-26 10:00:00,34346.32,stop_loss,42.68032437046469,-6000.000000000001,-0.4076330432715081,False,0.5,0.5,16,161507.89032800624,155507.89032800624,34346.32,34838.35
23,2023-10-26 10:00:00,34426.0,2023-10-26 10:45:00,34216.479999999996,stop_loss,28.636884306986843,-6000.0,-0.608609771684204,False,0.5,0.5,3,155507.89032800624,149507.89032800624,34216.479999999996,34949.8
24,2023-11-10 04:00:00,36727.1,2023-11-10 06:45:00,36608.25,stop_loss,37.01567157004105,-4399.312566099325,-0.3236030070438411,False,1.0,1.0,11,149507.89032800624,145108.5777619069,36608.25,37239.72071428571
25,2023-12-20 01:30:00,42332.3,2023-12-20 04:45:00,42828.360714285714,take_profit,30.23823408712992,15000.00000000022,1.1718255664958237,False,0.75,0.5,13,145108.5777619069,160108.57776190713,42344.14285714286,42828.360714285714
26,2023-12-21 08:45:00,43709.9,2023-12-21 13:45:00,44266.42142857143,take_profit,26.953140040814596,15000.000000000002,1.273215972975074,False,0.5,0.5,20,160108.57776190713,175108.57776190713,43732.75714285714,44266.42142857143
27,2024-01-03 00:00:00,45042.3,2024-01-03 03:00:00,45312.8,pos_exit,17.32566054080816,4686.591176288607,0.60054659730964,False,0.5,-0.5,12,175108.57776190713,179795.16893819574,45020.87857142858,45908.067857142865
28,2024-01-05 11:45:00,43769.9,2024-01-05 13:15:00,43907.0,pos_exit,16.424406668309214,2251.7861542251694,0.31322895414428303,False,0.75,-0.25,6,179795.16893819574,182046.95509242092,43404.590000000004,44683.175
29,2024-01-09 09:45:00,46497.8,2024-01-09 12:45:00,46376.62857142857,stop_loss,21.291480366213356,-2579.9190923746974,-0.26059604663324576,False,0.5,0.5,12,182046.95509242092,179467.0360000462,46376.62857142857,47202.30714285715
30,2024-01-10 05:30:00,45965.2,2024-01-10 07:00:00,45901.642857142855,stop_loss,25.34578897820282,-1610.9059309146123,-0.13827230787017575,False,0.75,0.75,6,179467.0360000462,177856.13006913158,45901.642857142855,46557.01428571428
31,2024-01-27 07:30:00,41664.1,2024-01-27 08:15:00,41543.17857142857,stop_loss,49.61899698741907,-6000.0,-0.29022930669671515,False,0.75,0.75,3,177856.13006913158,171856.13006913158,41543.17857142857,41966.40357142857
32,2024-01-27 08:15:00,41619.6,2024-01-27 08:45:00,41481.34714285714,stop_loss,43.39874143649881,-6000.0,-0.3321820900317534,False,0.75,0.75,2,171856.13006913158,165856.13006913158,41481.34714285714,41965.232142857145
33,2024-01-27 08:45:00,41455.4,2024-01-27 09:00:00,41466.12714285714,stop_loss,34.13052487871516,366.1230161631579,0.025876346283331672,False,0.75,0.25,1,165856.13006913158,166222.25308529474,41466.12714285714,41894.889285714286
34,2024-01-31 00:45:00,42913.0,2024-01-31 09:30:00,42761.49285714285,stop_loss,21.66146228936316,-3281.8662615692338,-0.35305651634037793,False,1.25,1.25,35,166222.25308529474,162940.3868237255,42761.49285714285,43788.97964285714
35,2024-02-10 07:45:00,47130.5,2024-02-10 09:15:00,47105.39285714286,stop_loss,52.120350627814396,-1308.5930889766405,-0.053271539358032825,False,1.0,1.0,6,162940.3868237255,161631.79373474888,47105.39285714286,47494.56125
36,2024-02-10 09:45:00,47052.1,2024-02-10 10:45:00,46896.00142857143,stop_loss,42.28097630618036,-6600.000000000001,-0.3317568640476636,False,1.0,1.0,4,161631.79373474888,155031.79373474888,46896.00142857143,47500.88339285714
37,2024-02-10 10:45:00,46872.6,2024-02-10 13:30:00,47084.05,stop_loss,34.696406443618265,7336.555142503234,0.451116430494584,False,1.0,1.0,11,155031.79373474888,162368.3488772521,47084.05,47419.486607142855
38,2024-02-13 11:00:00,49730.4,2024-02-13 13:15:00,49760.97142857143,stop_loss,25.891926426578053,791.5531793267878,0.0614743267124888,False,1.25,1.25,9,162368.3488772521,163159.9020565789,49760.97142857143,50463.25392857143
39,2024-02-14 01:30:00,49363.4,2024-02-14 04:30:00,49367.049999999996,stop_loss,24.674742036787503,90.06280843413076,0.007394142218717065,False,1.0,1.0,12,163159.9020565789,163249.96486501303,49367.049999999996,50132.405000000006
40,2024-02-21 03:30:00,52062.9,2024-02-21 04:30:00,51874.14428571428,stop_loss,34.96582884907852,-6600.000000000001,-0.3625532083032612,False,1.0,1.0,4,163249.96486501303,156649.96486501303,51874.14428571428,52605.572678571436
41,2024-03-01 01:00:00,61422.0,2024-03-01 02:15:00,61449.66285714286,stop_loss,9.765315375298828,270.13652418185734,0.04503737609139907,False,1.25,0.75,5,156649.96486501303,156920.1013891949,61449.66285714286,63365.10160714285
42,2024-03-01 02:15:00,61014.2,2024-03-01 08:30:00,62259.028571428564,take_profit,12.049851958961659,14999.999999999956,2.0402276378753905,False,0.75,1.0,25,156920.1013891949,171920.10138919484,60816.25714285714,62259.028571428564
43,2024-03-07 06:45:00,65931.7,2024-03-07 14:30:00,67498.32999999999,take_profit,14.936519790888696,23399.99999999981,2.3761407638510614,False,1.75,1.75,31,171920.10138919484,195320.10138919466,66453.16428571429,67498.32999999999
44,2024-03-08 08:15:00,67093.1,2024-03-08 14:30:00,68301.37571428572,take_profit,19.366440724858194,23400.0,1.8008941519853983,False,1.75,1.75,25,195320.10138919466,218720.10138919466,67015.3857142857,68301.37571428572
45,2024-03-09 10:00:00,68263.9,2024-03-09 10:15:00,68001.96142857142,stop_loss,27.48736072252459,-7200.0,-0.38371463017579505,False,1.75,1.75,1,218720.10138919466,211520.10138919466,68001.96142857142,69115.20035714285
46,2024-03-09 10:15:00,68113.8,2024-03-09 14:45:00,68149.09285714285,stop_loss,26.288611397990497,927.800206553157,0.05181454733526722,False,1.75,1.75,18,211520.10138919466,212447.90159574783,68149.09285714285,69003.91928571428
47,2024-03-11 00:00:00,68909.4,2024-03-11 00:30:00,68441.43857142856,stop_loss,15.385883451932663,-7199.999999999999,-0.6790966523746169,False,1.75,1.75,2,212447.90159574783,205247.90159574783,68441.43857142856,70430.27464285714
48,2024-03-12 06:15:00,71590.0,2024-03-12 08:00:00,71888.37857142858,stop_loss,11.857372744981738,3537.9859405437937,0.41678805898669763,False,1.75,1.75,7,205247.90159574783,208785.88753629162,71888.37857142858,73563.45571428572
49,2024-03-12 08:15:00,71666.6,2024-03-12 10:15:00,71771.95000000001,stop_loss,12.818752002930125,1350.4555235087632,0.14700013674432136,False,1.75,1.75,8,208785.88753629162,210136.3430598004,71771.95000000001,73492.05071428571
50,2024-03-21 11:15:00,66926.0,2024-03-21 13:45:00,66989.25714285715,stop_loss,12.668823383028196,801.3935705722633,0.09451803911357869,False,1.75,1.75,10,210136.3430598004,210937.73663037264,66989.25714285715,68773.05392857143
51,2024-03-22 00:30:00,65690.1,2024-03-22 09:30:00,65712.74785714287,stop_loss,11.617030264626967,263.1008418575494,0.03447681940331909,False,1.25,1.25,36,210937.73663037264,211200.8374722302,65712.74785714287,67323.47785714286
52,2024-03-27 00:00:00,69972.6,2024-03-27 01:45:00,70253.65,stop_loss,16.42876954916922,4617.305681793819,0.40165722011185573,False,1.25,1.25,7,211200.8374722302,215818.143154024,70253.65,71127.58607142858
53,2024-03-29 03:15:00,70349.3,2024-03-29 04:45:00,70391.63571428572,stop_loss,24.649859943977592,1043.5694277710777,0.06017929714398442,False,1.25,1.25,6,215818.143154024,216861.7125817951,70391.63571428572,71119.08125
54,2024-03-29 04:45:00,70427.0,2024-03-29 06:00:00,70151.34285714285,stop_loss,23.94278606965131,-6600.0,-0.39140832756918204,False,1.25,1.25,5,216861.7125817951,210261.7125817951,70151.34285714285,71219.5142857143
55,2024-03-29 06:15:00,70379.8,2024-03-29 07:30:00,70060.7242857143,stop_loss,20.684745671650496,-6600.000000000001,-0.45336263286582756,False,1.25,1.25,5,210261.7125817951,203661.7125817951,70060.7242857143,71297.14267857141
56,2024-04-05 06:15:00,67000.0,2024-04-05 09:15:00,66640.45,stop_loss,10.964397036480152,-3942.2489544664704,-0.5366417910447805,False,0.75,0.75,12,203661.7125817951,199719.46362732863,66640.45,68368.0642857143
57,2024-04-05 09:45:00,66817.4,2024-04-05 11:45:00,66487.95714285714,stop_loss,10.84741560323241,-3573.603588944903,-0.49304950079299403,False,0.75,0.75,8,199719.46362732863,196145.86003838372,66487.95714285714,68200.21785714285
58,2024-04-09 00:30:00,71488.7,2024-04-09 01:00:00,71123.72428571428,stop_loss,18.083394981270864,-6600.000000000002,-0.5105362306010774,False,1.25,1.25,2,196145.86003838372,189545.86003838372,71123.72428571428,72538.00517857143
59,2024-04-09 01:00:00,71122.6,2024-04-09 03:45:00,71245.85714285714,stop_loss,15.280961311384194,1883.4876313516975,0.17330235798064061,False,1.25,1.25,11,189545.86003838372,191429.3476697354,71245.85714285714,72364.34125000001
60,2024-04-09 04:00:00,71171.1,2024-04-09 05:30:00,71058.92857142858,stop_loss,15.121165704410705,-1696.1627587290031,-0.15760811420847234,False,1.25,1.25,6,191429.3476697354,189733.1849110064,71058.92857142858,72425.96357142857
61,2024-04-09 05:30:00,71038.4,2024-04-09 06:45:00,70642.74714285714,stop_loss,16.681289875323916,-6600.000000000001,-0.5569563181924845,False,1.25,1.25,5,189733.1849110064,183133.1849110064,70642.74714285714,72175.90196428569
62,2024-04-09 06:45:00,70819.0,2024-04-09 07:45:00,70338.36142857143,stop_loss,13.731731892393153,-6600.000000000001,-0.6786859055176881,False,1.25,1.25,4,183133.1849110064,176533.1849110064,70338.36142857143,72200.83589285713
63,2024-04-09 09:00:00,70809.2,2024-04-09 13:45:00,70154.07142857143,stop_loss,9.610284252238865,-6295.971793191657,-0.9252026169319274,False,1.25,1.25,19,176533.1849110064,170237.21311781474,70154.07142857143,72783.64732142855
64,2024-04-20 00:45:00,63407.4,2024-04-20 01:30:00,63449.85071428571,stop_loss,9.209920399973736,390.96769949342627,0.06694914834185127,False,1.25,0.75,3,170237.21311781474,170628.18081730817,63449.85071428571,65467.678392857146
65,2024-04-20 01:30:00,63602.1,2024-04-20 06:00:00,64006.1,pos_exit,7.85224321762493,3172.306259920472,0.6351991522292503,False,0.75,-0.25,18,170628.18081730817,173800.48707722864,63434.65714285714,65512.38214285714
66,2024-04-20 09:00:00,63521.7,2024-04-20 15:30:00,64253.23928571429,take_profit,20.504708759904165,14999.999999999925,1.151636819723487,False,0.75,0.75,26,173800.48707722864,188800.48707722855,63442.22142857143,64253.23928571429
67,2024-04-22 01:45:00,64634.3,2024-04-22 03:45:00,65917.10857142857,take_profit,14.791762717073919,18974.999999999975,1.9847179770316532,False,1.25,1.25,8,188800.48707722855,207775.48707722852,64188.10571428572,65917.10857142857
68,2024-05-14 06:30:00,61973.4,2024-05-14 10:00:00,61644.635714285716,stop_loss,12.88315895057451,-4235.5225501292325,-0.5304925753860293,False,0.75,0.75,14,207775.48707722852,203539.96452709928,61644.635714285716,63137.71071428572
69,2024-05-22 02:45:00,70042.0,2024-05-22 04:30:00,69715.26142857144,stop_loss,22.035965844253518,-7200.0,-0.46648949405865464,False,1.75,1.75,7,203539.96452709928,196339.96452709928,69715.26142857144,71103.90035714285
70,2024-05-22 04:30:00,69372.7,2024-05-22 07:15:00,69719.71428571429,stop_loss,20.166372573733366,6998.019374122388,0.5002173559833952,False,1.75,1.75,11,196339.96452709928,203337.98390122165,69719.71428571429,70533.04749999999
71,2024-05-26 02:30:00,68905.2,2024-05-26 07:30:00,69468.8475,take_profit,41.51530877010716,23399.999999999243,0.8180043015621555,False,1.75,1.75,20,203337.98390122165,226737.9839012209,68916.12857142858,69468.8475
72,2024-05-31 07:30:00,68212.6,2024-05-31 09:15:00,67963.60857142859,stop_loss,26.506936555476308,-6600.000000000001,-0.36502263302002635,False,1.25,1.25,7,226737.9839012209,220137.9839012209,67963.60857142859,68928.45035714285
73,2024-06-04 05:45:00,68995.4,2024-06-04 07:00:00,68968.62142857144,stop_loss,27.94411177644829,-748.3033932131863,-0.03881211128358769,False,1.25,1.25,5,220137.9839012209,219389.6805080077,68968.62142857144,69674.4339285714
74,2024-06-04 08:45:00,68873.7,2024-06-04 09:00:00,68889.13285714286,stop_loss,24.835905623558354,383.28898350200916,0.022407475049058226,False,1.25,0.75,1,219389.6805080077,219772.96949150972,68889.13285714286,69637.71482142856
75,2024-06-04 09:45:00,68752.5,2024-06-04 13:15:00,69451.54285714286,take_profit,21.457911838636747,15000.000000000313,1.016752637566436,False,0.75,1.25,14,219772.96949150972,234772.96949151004,68779.9,69451.54285714286
76,2024-06-06 05:15:00,70880.0,2024-06-06 12:15:00,71416.94321428571,take_profit,35.33893248887181,18975.000000000582,0.7575383948726175,False,1.0,1.25,28,234772.96949151004,253747.96949151062,70838.0,71416.94321428571
77,2024-06-13 02:30:00,67882.4,2024-06-13 03:15:00,67526.01285714285,stop_loss,16.83562418076646,-6000.0,-0.5250066922459191,False,0.75,0.75,3,253747.96949151062,247747.96949151062,67526.01285714285,68773.36785714285
78,2024-06-26 08:45:00,61458.4,2024-06-26 10:15:00,61206.77285714286,stop_loss,23.844804387444114,-6000.0,-0.4094267713724108,False,0.75,1.25,6,247747.96949151062,241747.96949151062,61206.77285714286,62087.46785714286
79,2024-06-26 10:15:00,61293.1,2024-06-26 15:30:00,61175.66428571429,stop_loss,23.9327396770632,-2810.5583787899072,-0.19159695673038496,False,1.25,1.25,21,241747.96949151062,238937.41111272073,61175.66428571429,62085.946964285715
80,2024-06-28 04:00:00,61712.1,2024-06-28 07:30:00,61431.56428571428,stop_loss,18.020548105502083,-5055.407334597158,-0.45458785924594597,False,1.25,1.25,14,238937.41111272073,233882.00377812356,61431.56428571428,62765.06464285714
81,2024-06-28 08:15:00,61373.7,2024-06-28 12:30:00,61401.321428571435,stop_loss,27.647618534676,763.6667205259107,0.045005317540636657,False,1.25,1.25,17,233882.00377812356,234645.67049864947,61401.321428571435,62060.01589285713
82,2024-07-02 07:15:00,62678.9,2024-07-02 08:00:00,62493.48714285715,stop_loss,35.5962369692357,-6600.000000000001,-0.2958138339103779,False,1.25,1.25,3,234645.67049864947,228045.67049864947,62493.48714285715,63211.96196428571
83,2024-07-02 08:15:00,62681.1,2024-07-02 13:45:00,62505.4,stop_loss,27.09025982021948,-4759.758650412484,-0.28030778017615693,False,1.25,1.25,22,228045.67049864947,223285.91184823698,62505.4,63381.53624999999
84,2024-07-07 07:15:00,57249.3,2024-07-07 10:45:00,57510.142857142855,stop_loss,21.115270179479324,5507.7674029586515,0.45562628214292955,False,1.25,1.25,14,223285.91184823698,228793.67925119563,57510.142857142855,58147.938750000016
85,2024-07-07 11:00:00,57425.9,2024-07-07 13:00:00,57142.52857142857,stop_loss,23.29098608590426,-6600.0,-0.4934557901076525,False,1.25,1.25,8,228793.67925119563,222193.67925119563,57142.52857142857,58240.59285714286
86,2024-07-16 08:30:00,62706.5,2024-07-16 15:45:00,64791.65535714285,take_profit,9.100041363824431,18975.00000000006,3.3252619060908395,False,1.25,1.25,29,222193.67925119563,241168.6792511957,63225.49285714285,64791.65535714285
87,2024-07-21 07:15:00,66637.3,2024-07-21 13:30:00,66612.08571428571,stop_loss,25.17080186983171,-634.6637900037185,-0.03783809625283418,False,1.0,1.0,25,241168.6792511957,240534.01546119197,66612.08571428571,67391.14964285714
88,2024-08-14 07:00:00,60726.5,2024-08-14 12:15:00,61688.05196428571,take_profit,19.733722882148932,18975.000000000182,1.5834141013984189,False,1.25,1.25,21,240534.01546119197,259509.01546119215,60703.857142857145,61688.05196428571
89,2024-10-19 06:45:00,68311.9,2024-10-19 10:00:00,68288.1,stop_loss,44.363783020769105,-1055.8580358937882,-0.03484019621762586,False,1.25,1.25,13,259509.01546119215,258453.15742529836,68288.1,68739.61374999999
90,2024-10-19 11:45:00,68071.6,2024-10-19 16:30:00,68077.84285714285,stop_loss,44.12733889223366,275.4806727981817,0.009171015728800752,False,1.25,1.25,19,258453.15742529836,258728.63809809653,68077.84285714285,68501.60553571429
91,2024-10-30 08:45:00,72266.5,2024-10-30 10:30:00,72411.70714285715,stop_loss,24.416539827498877,3545.4559868089405,0.20093285665854962,False,1.25,1.25,7,258728.63809809653,262274.09408490546,72411.70714285715,73043.63714285713
92,2024-11-07 11:45:00,74776.9,2024-11-07 13:30:00,74763.52857142857,stop_loss,21.427279431202795,-286.513336394253,-0.017881763715028528,False,1.0,1.0,7,262274.09408490546,261987.58074851122,74763.52857142857,75662.45339285713
93,2024-11-08 08:30:00,75820.0,2024-11-08 14:30:00,75782.1857142857,stop_loss,19.932952795143574,-753.750372125128,-0.04987376116367145,False,1.25,1.25,24,261987.58074851122,261233.8303763861,75782.1857142857,76771.94124999999
94,2024-11-13 08:45:00,87287.6,2024-11-13 13:45:00,89742.17642857143,take_profit,9.533213033264133,23400.000000000036,2.812056269815443,False,1.5,1.5,20,261233.8303763861,284633.8303763861,86961.0142857143,89742.17642857143
95,2024-11-14 05:30:00,89827.3,2024-11-14 07:00:00,89114.82142857143,stop_loss,10.1055670847244,-7200.000000000001,-0.7931648523651141,False,1.5,1.5,6,284633.8303763861,277433.8303763861,89114.82142857143,92142.85535714286
96,2024-11-14 07:00:00,89694.9,2024-11-14 14:30:00,90174.16428571429,stop_loss,10.71011915007564,5132.97760437597,0.5343272423675067,False,1.5,1.5,30,277433.8303763861,282566.8079807621,90174.16428571429,91879.74964285713
97,2024-11-17 01:30:00,90232.0,2024-11-17 02:00:00,89798.08428571429,stop_loss,16.593084239533002,-7199.999999999999,-0.4808889465884773,False,1.5,1.5,2,282566.8079807621,275366.8079807621,89798.08428571429,91642.22607142857
98,2024-11-28 07:45:00,95371.6,2024-11-28 10:00:00,94967.24285714286,stop_loss,14.712450411160328,-5949.084412684218,-0.42398066390533967,False,1.5,1.5,9,275366.8079807621,269417.7235680779,94967.24285714286,96962.08964285714
99,2024-11-28 10:00:00,94888.1,2024-11-29 02:00:00,96538.59392857143,take_profit,14.17757411580056,23400.000000000156,1.7394108729876778,False,1.5,1.5,64,269417.7235680779,292817.7235680781,94667.35714285714,96538.59392857143
100,2024-11-30 06:45:00,96699.0,2024-11-30 09:30:00,96696.40714285713,stop_loss,19.72247657955935,-51.137564274331766,-0.002681369138115912,False,1.5,1.5,11,292817.7235680781,292766.58600380376,96696.40714285713,97885.46357142857
101,2024-11-30 09:30:00,96727.4,2024-11-30 10:45:00,96385.78571428571,stop_loss,21.076401957094568,-7199.999999999999,-0.3531721991020994,False,1.5,1.5,5,292766.58600380376,285566.58600380376,96385.78571428571,97837.64642857142
102,2024-11-30 11:15:00,96438.0,2024-11-30 14:00:00,96397.02142857143,stop_loss,22.9320229320229,-939.7215397214621,-0.04249214150912307,False,1.5,1.5,11,285566.58600380376,284626.8644640823,96397.02142857143,97458.40714285713
103,2024-12-12 11:30:00,100261.0,2024-12-12 14:45:00,101654.67892857142,take_profit,16.790093844631482,23399.99999999957,1.390050895733554,False,1.5,1.5,13,284626.8644640823,308026.8644640819,99832.17571428571,101654.67892857142
104,2024-12-22 00:00:00,97154.4,2024-12-22 01:30:00,96978.39285714286,stop_loss,11.481056257175744,-2020.7479088075822,-0.18116229718585997,False,1.75,1.75,6,308026.8644640819,306006.1165552743,96978.39285714286,99192.53999999998
105,2025-01-01 03:00:00,93938.2,2025-01-01 08:15:00,93499.00714285715,stop_loss,13.451073902296297,-5907.6155787890475,-0.4675338223883824,False,1.25,1.25,21,306006.1165552743,300098.50097648526,93499.00714285715,95348.86803571427
106,2025-01-03 06:15:00,96633.6,2025-01-03 07:30:00,96303.32571428572,stop_loss,21.80006228589212,-7199.999999999999,-0.3417799665067715,False,1.75,1.75,5,300098.50097648526,292898.50097648526,96303.32571428572,97706.99142857143
107,2025-01-03 08:30:00,96237.1,2025-01-03 15:00:00,97332.47071428571,take_profit,21.362630655375302,23400.000000000076,1.1382000437312656,False,1.75,1.75,26,292898.50097648526,316298.5009764853,96197.54999999999,97332.47071428571
108,2025-01-04 09:00:00,97795.8,2025-01-04 09:45:00,97544.5457142857,stop_loss,28.656227612320773,-7200.0,-0.2569172558681436,False,1.75,1.75,3,316298.5009764853,309098.5009764853,97544.5457142857,98612.37642857144
109,2025-01-04 09:45:00,97644.3,2025-01-04 15:30:00,97564.23571428572,stop_loss,23.587885935722664,-1888.547238953573,-0.0819958622410946,False,1.75,1.75,23,309098.5009764853,307209.95373753173,97564.23571428572,98636.33464285715
110,2025-01-07 10:00:00,101399.8,2025-01-07 11:30:00,101162.6,stop_loss,26.27874237447136,-6233.31769122453,-0.23392551070120166,False,1.5,1.5,6,307209.95373753173,300976.6360463072,101162.6,102290.25357142859
111,2025-01-07 11:30:00,100614.2,2025-01-07 14:30:00,100327.72142857143,stop_loss,19.329674502087865,-5537.5375375373505,-0.2847297612350624,False,1.5,1.5,12,300976.6360463072,295439.0985087699,100327.72142857143,101824.77392857143
112,2025-01-16 10:00:00,99180.4,2025-01-16 13:15:00,98701.32857142857,stop_loss,14.32664756446998,-6863.4875153498915,-0.48303034528134625,False,1.5,1.5,13,295439.0985087699,288575.61099342,98701.32857142857,100813.72
113,2025-01-18 06:15:00,103136.2,2025-01-18 08:00:00,102244.18428571429,stop_loss,8.07160668213732,-7199.999999999999,-0.8648910026602745,False,1.5,1.5,7,288575.61099342,281375.61099342,102244.18428571429,106035.25107142856
114,2025-01-18 08:00:00,102562.5,2025-01-19 02:15:00,105119.61857142857,take_profit,9.150924897052095,23399.999999999964,2.4932295638547886,False,1.5,1.5,73,281375.61099342,304775.61099341995,102757.91428571429,105119.61857142857
115,2025-01-22 07:45:00,105063.8,2025-01-22 10:00:00,104643.32857142856,stop_loss,12.721490231712847,-5349.023171285965,-0.4002058069205983,False,1.5,1.5,9,304775.61099341995,299426.58782213397,104643.32857142856,106903.20714285717
116,2025-01-22 10:00:00,104801.0,2025-01-22 13:30:00,104746.8,stop_loss,12.878300064391459,-698.0038634899796,-0.05171706376847272,False,1.5,1.5,14,299426.58782213397,298728.583958644,104746.8,106618.01000000001
117,2025-01-25 04:45:00,104609.4,2025-01-25 05:45:00,104213.69571428571,stop_loss,18.19540566007107,-7200.000000000001,-0.3782683828740826,False,1.5,1.5,4,298728.583958644,291528.583958644,104213.69571428571,105895.43892857143
118,2025-01-25 05:45:00,104315.7,2025-01-25 08:30:00,104171.76428571428,stop_loss,15.834864979499475,-2279.2026014421717,-0.13798087371864337,False,1.5,1.5,11,291528.583958644,289249.38135720184,104171.76428571428,105793.45178571428
