trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price
15,2023-06-24 07:30:00,30593.6,2023-06-24 15:30:00,30493.365714285712,stop_loss,59.859757140413315,-6000.0,-0.327631549455725,False,0.5,0.5,32,221066.7144534915,215066.7144534915,30493.365714285712,30844.185714285715
16,2023-06-28 04:00:00,30416.3,2023-06-28 07:15:00,30276.967142857142,stop_loss,43.06234812832572,-6000.0,-0.45808614835748396,False,0.5,0.5,13,215066.7144534915,209066.7144534915,30276.967142857142,30764.632142857146
17,2023-08-30 09:15:00,27327.5,2023-08-30 13:30:00,27245.63857142857,stop_loss,73.29459190618307,-6000.0,-0.2995569611981645,False,0.75,0.75,17,209066.7144534915,203066.7144534915,27245.63857142857,27532.153571428567
18,2023-11-10 04:00:00,36727.1,2023-11-10 07:15:00,36548.79714285714,stop_loss,37.01567157004105,-6600.0,-0.4854803595787813,False,1.0,1.0,13,203066.7144534915,196466.7144534915,36548.79714285714,37239.72071428571
19,2023-12-20 01:30:00,42332.3,2023-12-20 04:45:00,42828.360714285714,take_profit,30.23823408712992,15000.00000000022,1.1718255664958237,False,0.75,0.5,13,196466.7144534915,211466.71445349173,42133.87571428572,42828.360714285714
20,2023-12-21 08:45:00,43709.9,2023-12-21 13:45:00,44266.42142857143,take_profit,26.953140040814596,15000.000000000002,1.273215972975074,False,0.5,0.5,20,211466.71445349173,226466.71445349173,43487.29142857143,44266.42142857143
21,2024-01-03 00:00:00,45042.3,2024-01-03 03:00:00,45312.8,pos_exit,17.32566054080816,4686.591176288607,0.60054659730964,False,0.5,-0.5,12,226466.71445349173,231153.30562978034,44695.99285714286,45908.067857142865
22,2024-01-05 11:45:00,43769.9,2024-01-05 13:15:00,43907.0,pos_exit,16.424406668309214,2251.7861542251694,0.31322895414428303,False,0.75,-0.25,6,231153.30562978034,233405.09178400552,43404.590000000004,44683.175
23,2024-01-09 09:45:00,46497.8,2024-01-09 12:45:00,46215.997142857144,stop_loss,21.291480366213356,-6000.0,-0.6060563234020934,False,0.5,0.5,12,233405.09178400552,227405.09178400552,46215.997142857144,47202.30714285715
24,2024-01-10 05:30:00,45965.2,2024-01-10 08:15:00,45728.474285714285,stop_loss,25.34578897820282,-6000.0,-0.5150107348292022,False,0.75,0.75,11,227405.09178400552,221405.09178400552,45728.474285714285,46557.01428571428
25,2024-01-27 07:30:00,41664.1,2024-01-27 08:15:00,41543.17857142857,stop_loss,49.61899698741907,-6000.0,-0.29022930669671515,False,0.75,0.75,3,221405.09178400552,215405.09178400552,41543.17857142857,41966.40357142857
26,2024-01-27 08:15:00,41619.6,2024-01-27 08:45:00,41481.34714285714,stop_loss,43.39874143649881,-6000.0,-0.3321820900317534,False,0.75,0.75,2,215405.09178400552,209405.09178400552,41481.34714285714,41965.232142857145
27,2024-01-27 08:45:00,41455.4,2024-01-27 19:30:00,41894.889285714286,take_profit,34.13052487871516,15000.000000000126,1.0601496685939202,False,0.75,0.75,43,209405.09178400552,224405.09178400564,41279.60428571429,41894.889285714286
28,2024-01-31 00:45:00,42913.0,2024-01-31 09:45:00,42608.311428571425,stop_loss,21.66146228936316,-6600.000000000001,-0.7100146142860544,False,1.25,1.25,36,224405.09178400564,217805.09178400564,42608.311428571425,43788.97964285714
29,2024-02-10 07:45:00,47130.5,2024-02-10 10:45:00,47003.87,stop_loss,52.120350627814396,-6600.000000000001,-0.26867951750988717,False,1.0,1.0,12,217805.09178400564,211205.09178400564,47003.87,47494.56125
30,2024-02-10 10:45:00,46872.6,2024-02-10 19:15:00,47419.486607142855,take_profit,34.696406443618265,18974.999999999938,1.1667511662311383,False,1.0,1.0,34,211205.09178400564,230180.09178400558,46682.37857142857,47419.486607142855
31,2024-02-13 11:00:00,49730.4,2024-02-13 13:30:00,49475.49428571429,stop_loss,25.891926426578053,-6600.000000000001,-0.5125752342344174,False,1.25,1.25,10,230180.09178400558,223580.09178400558,49475.49428571429,50463.25392857143
32,2024-02-14 01:30:00,49363.4,2024-02-14 08:45:00,50132.405000000006,take_profit,24.674742036787503,18974.999999999887,1.5578444758667447,False,1.0,1.0,29,223580.09178400558,242555.09178400546,49095.92,50132.405000000006
33,2024-02-21 03:30:00,52062.9,2024-02-21 04:30:00,51874.14428571428,stop_loss,34.96582884907852,-6600.000000000001,-0.3625532083032612,False,1.0,1.0,4,242555.09178400546,235955.09178400546,51874.14428571428,52605.572678571436
34,2024-03-01 01:00:00,61422.0,2024-03-04 00:00:00,63365.10160714285,take_profit,9.765315375298828,18974.999999999964,3.1635270866185614,False,1.25,1.0,284,235955.09178400546,254930.09178400543,60746.13857142857,63365.10160714285
35,2024-03-07 06:45:00,65931.7,2024-03-07 14:30:00,67498.32999999999,take_profit,14.936519790888696,23399.99999999981,2.3761407638510614,False,1.75,1.75,31,254930.09178400543,278330.0917840052,65449.659999999996,67498.32999999999
36,2024-03-08 08:15:00,67093.1,2024-03-08 14:30:00,68301.37571428572,take_profit,19.366440724858194,23400.0,1.8008941519853983,False,1.75,1.75,25,278330.0917840052,301730.0917840052,66721.32285714286,68301.37571428572
37,2024-03-09 10:00:00,68263.9,2024-03-09 10:15:00,68001.96142857142,stop_loss,27.48736072252459,-7200.0,-0.38371463017579505,False,1.75,1.75,1,301730.0917840052,294530.0917840052,68001.96142857142,69115.20035714285
38,2024-03-09 10:15:00,68113.8,2024-03-10 01:00:00,69003.91928571428,take_profit,26.288611397990497,23399.99999999943,1.3068119613268885,False,1.75,1.75,59,294530.0917840052,317930.09178400465,67839.91714285714,69003.91928571428
39,2024-03-11 00:00:00,68909.4,2024-03-11 00:30:00,68441.43857142856,stop_loss,15.385883451932663,-7199.999999999999,-0.6790966523746169,False,1.75,1.75,2,317930.09178400465,310730.09178400465,68441.43857142856,70430.27464285714
40,2024-03-12 06:15:00,71590.0,2024-03-12 15:00:00,70982.78285714285,stop_loss,11.857372744981738,-7200.0,-0.8481870971604211,False,1.75,1.25,35,310730.09178400465,303530.09178400465,70982.78285714285,73563.45571428572
41,2024-03-21 11:15:00,66926.0,2024-03-21 15:00:00,66357.67571428571,stop_loss,12.668823383028196,-7200.0,-0.8491831062879756,False,1.75,1.75,15,303530.09178400465,296330.09178400465,66357.67571428571,68773.05392857143
42,2024-03-22 00:30:00,65690.1,2024-03-22 10:15:00,65121.96857142858,stop_loss,11.617030264626967,-6600.000000000001,-0.8648661344272959,False,1.25,0.75,39,296330.09178400465,289730.09178400465,65121.96857142858,67323.47785714286
43,2024-03-27 00:00:00,69972.6,2024-03-27 08:45:00,69570.86571428573,stop_loss,16.42876954916922,-6600.000000000001,-0.5741308536688351,False,1.25,1.25,35,289730.09178400465,283130.09178400465,69570.86571428573,71127.58607142858
44,2024-03-29 03:15:00,70349.3,2024-03-29 06:00:00,70081.55,stop_loss,24.649859943977592,-6600.0,-0.3806008019980298,False,1.25,1.25,11,283130.09178400465,276530.09178400465,70081.55,71119.08125
45,2024-03-29 06:15:00,70379.8,2024-03-29 07:30:00,70060.7242857143,stop_loss,20.684745671650496,-6600.000000000001,-0.45336263286582756,False,1.25,1.25,5,276530.09178400465,269930.09178400465,70060.7242857143,71297.14267857141
46,2024-04-05 06:15:00,67000.0,2024-04-05 09:15:00,66452.77428571429,stop_loss,10.964397036480152,-6000.0,-0.8167547974413618,False,0.75,0.75,12,269930.09178400465,263930.09178400465,66452.77428571429,68368.0642857143
47,2024-04-05 09:45:00,66817.4,2024-04-05 12:00:00,66264.27285714285,stop_loss,10.84741560323241,-6000.0,-0.8278190154916969,False,0.75,0.75,9,263930.09178400465,257930.09178400465,66264.27285714285,68200.21785714285
48,2024-04-09 00:30:00,71488.7,2024-04-09 01:00:00,71123.72428571428,stop_loss,18.083394981270864,-6600.000000000002,-0.5105362306010774,False,1.25,1.25,2,257930.09178400465,251330.09178400465,71123.72428571428,72538.00517857143
49,2024-04-09 01:00:00,71122.6,2024-04-09 06:30:00,70690.69,stop_loss,15.280961311384194,-6600.000000000001,-0.6072753245803774,False,1.25,1.25,22,251330.09178400465,244730.09178400465,70690.69,72364.34125000001
50,2024-04-09 06:30:00,70826.1,2024-04-09 07:45:00,70375.66285714287,stop_loss,14.652432874731563,-6600.0,-0.635976204897816,False,1.25,1.25,5,244730.09178400465,238130.09178400465,70375.66285714287,72121.10678571428
51,2024-04-09 09:00:00,70809.2,2024-04-09 13:45:00,70122.43571428572,stop_loss,9.610284252238865,-6600.0,-0.9698800236611602,False,1.25,1.25,19,238130.09178400465,231530.09178400465,70122.43571428572,72783.64732142855
52,2024-04-20 00:45:00,63407.4,2024-04-20 06:00:00,64006.1,pos_exit,9.209920399973736,5513.979343464249,0.9442115589032148,False,1.25,-0.25,21,231530.09178400465,237044.0711274689,62690.781428571434,65467.678392857146
53,2024-04-20 09:00:00,63521.7,2024-04-20 15:30:00,64253.23928571429,take_profit,20.504708759904165,14999.999999999925,1.151636819723487,False,0.75,0.75,26,237044.0711274689,252044.0711274688,63229.08428571428,64253.23928571429
54,2024-04-22 01:45:00,64634.3,2024-04-22 03:45:00,65917.10857142857,take_profit,14.791762717073919,18974.999999999975,1.9847179770316532,False,1.25,1.25,8,252044.0711274688,271019.0711274688,64188.10571428572,65917.10857142857
55,2024-05-14 06:30:00,61973.4,2024-05-14 10:15:00,61507.67571428571,stop_loss,12.88315895057451,-6000.0,-0.7514906164810901,False,0.75,0.75,15,271019.0711274688,265019.0711274688,61507.67571428571,63137.71071428572
56,2024-05-22 02:45:00,70042.0,2024-05-22 04:30:00,69715.26142857144,stop_loss,22.035965844253518,-7200.0,-0.46648949405865464,False,1.75,1.75,7,265019.0711274688,257819.07112746878,69715.26142857144,71103.90035714285
57,2024-05-22 04:30:00,69372.7,2024-05-22 15:30:00,70533.04749999999,take_profit,20.166372573733366,23399.999999999854,1.6726284258793287,False,1.75,1.75,44,257819.07112746878,281219.0711274686,69015.67,70533.04749999999
58,2024-05-26 02:30:00,68905.2,2024-05-26 07:30:00,69468.8475,take_profit,41.51530877010716,23399.999999999243,0.8180043015621555,False,1.75,1.75,20,281219.0711274686,304619.07112746785,68731.76999999999,69468.8475
59,2024-05-31 07:30:00,68212.6,2024-05-31 09:15:00,67963.60857142859,stop_loss,26.506936555476308,-6600.000000000001,-0.36502263302002635,False,1.25,1.25,7,304619.07112746785,298019.07112746785,67963.60857142859,68928.45035714285
60,2024-06-04 05:45:00,68995.4,2024-06-04 09:00:00,68759.21428571429,stop_loss,27.94411177644829,-6600.0,-0.3423209580431512,False,1.25,0.75,13,298019.07112746785,291419.07112746785,68759.21428571429,69674.4339285714
61,2024-06-04 09:45:00,68752.5,2024-06-04 13:15:00,69451.54285714286,take_profit,21.457911838636747,15000.000000000313,1.016752637566436,False,0.75,1.25,14,291419.07112746785,306419.07112746814,68472.88285714286,69451.54285714286
62,2024-06-06 05:15:00,70880.0,2024-06-06 12:15:00,71416.94321428571,take_profit,35.33893248887181,18975.000000000582,0.7575383948726175,False,1.0,1.25,28,306419.07112746814,325394.0711274687,70693.23714285715,71416.94321428571
63,2024-06-13 02:30:00,67882.4,2024-06-13 03:15:00,67526.01285714285,stop_loss,16.83562418076646,-6000.0,-0.5250066922459191,False,0.75,0.75,3,325394.0711274687,319394.0711274687,67526.01285714285,68773.36785714285
64,2024-06-26 08:45:00,61458.4,2024-06-26 10:15:00,61206.77285714286,stop_loss,23.844804387444114,-6000.0,-0.4094267713724108,False,0.75,1.25,6,319394.0711274687,313394.0711274687,61206.77285714286,62087.46785714286
65,2024-06-26 10:15:00,61293.1,2024-06-26 17:00:00,61017.32714285714,stop_loss,23.9327396770632,-6600.000000000001,-0.4499247992724462,False,1.25,1.25,27,313394.0711274687,306794.0711274687,61017.32714285714,62085.946964285715
66,2024-06-28 04:00:00,61712.1,2024-06-28 07:45:00,61345.85142857143,stop_loss,18.020548105502083,-6600.000000000001,-0.5934793523937318,False,1.25,1.25,15,306794.0711274687,300194.0711274687,61345.85142857143,62765.06464285714
67,2024-06-28 08:15:00,61373.7,2024-06-28 14:15:00,61134.981428571424,stop_loss,27.647618534676,-6600.000000000001,-0.3889590678557319,False,1.25,1.25,24,300194.0711274687,293594.0711274687,61134.981428571424,62060.01589285713
68,2024-07-02 07:15:00,62678.9,2024-07-02 08:00:00,62493.48714285715,stop_loss,35.5962369692357,-6600.000000000001,-0.2958138339103779,False,1.25,1.25,3,293594.0711274687,286994.0711274687,62493.48714285715,63211.96196428571
69,2024-07-02 08:15:00,62681.1,2024-07-02 14:00:00,62437.47,stop_loss,27.09025982021948,-6600.000000000001,-0.38868175574455044,False,1.25,1.25,23,286994.0711274687,280394.0711274687,62437.47,63381.53624999999
70,2024-07-07 07:15:00,57249.3,2024-07-07 13:15:00,56936.729999999996,stop_loss,21.115270179479324,-6600.0,-0.5459804748704473,False,1.25,1.25,24,280394.0711274687,273794.0711274687,56936.729999999996,58147.938750000016
71,2024-07-16 08:30:00,62706.5,2024-07-16 15:45:00,64791.65535714285,take_profit,9.100041363824431,18975.00000000006,3.3252619060908395,False,1.25,1.25,29,273794.0711274687,292769.0711274688,61981.228571428575,64791.65535714285
72,2024-07-21 07:15:00,66637.3,2024-07-21 15:30:00,67391.14964285714,take_profit,25.17080186983171,18975.000000000415,1.1312727899496797,False,1.0,1.0,33,292769.0711274688,311744.0711274692,66375.09142857144,67391.14964285714
73,2024-08-14 07:00:00,60726.5,2024-08-14 12:15:00,61688.05196428571,take_profit,19.733722882148932,18975.000000000182,1.5834141013984189,False,1.25,1.25,21,311744.0711274692,330719.07112746936,60392.04714285715,61688.05196428571
74,2024-10-19 06:45:00,68311.9,2024-10-19 11:00:00,68163.12999999999,stop_loss,44.363783020769105,-6600.000000000001,-0.21778050383608724,False,1.25,1.25,17,330719.07112746936,324119.07112746936,68163.12999999999,68739.61374999999
75,2024-10-19 11:45:00,68071.6,2024-10-20 14:00:00,68501.60553571429,take_profit,44.12733889223366,18975.00000000072,0.6316959432631003,False,1.25,1.25,105,324119.07112746936,343094.07112747006,67922.03285714287,68501.60553571429
76,2024-10-30 08:45:00,72266.5,2024-10-30 11:45:00,71996.19142857143,stop_loss,24.416539827498877,-6600.000000000001,-0.37404408879435125,False,1.25,1.25,12,343094.07112747006,336494.07112747006,71996.19142857143,73043.63714285713
77,2024-11-07 11:45:00,74776.9,2024-11-07 15:30:00,75662.45339285713,take_profit,21.427279431202795,18974.99999999961,1.184260637786721,False,1.0,1.0,15,336494.07112747006,355469.07112746965,74468.88142857142,75662.45339285713
78,2024-11-08 08:30:00,75820.0,2024-11-08 18:30:00,76771.94124999999,take_profit,19.932952795143574,18974.99999999975,1.2555278950144935,False,1.25,1.25,40,355469.07112746965,374444.0711274694,75488.89,76771.94124999999
79,2024-11-13 08:45:00,87287.6,2024-11-13 13:45:00,89742.17642857143,take_profit,9.533213033264133,23400.000000000036,2.812056269815443,False,1.5,1.5,20,374444.0711274694,397844.0711274695,86532.34571428572,89742.17642857143
80,2024-11-14 05:30:00,89827.3,2024-11-14 07:00:00,89114.82142857143,stop_loss,10.1055670847244,-7200.000000000001,-0.7931648523651141,False,1.5,1.5,6,397844.0711274695,390644.0711274695,89114.82142857143,92142.85535714286
81,2024-11-14 07:00:00,89694.9,2024-11-14 14:45:00,89022.63857142857,stop_loss,10.71011915007564,-7200.0,-0.7494979408767083,False,1.5,1.5,31,390644.0711274695,383444.0711274695,89022.63857142857,91879.74964285713
82,2024-11-17 01:30:00,90232.0,2024-11-17 02:00:00,89798.08428571429,stop_loss,16.593084239533002,-7199.999999999999,-0.4808889465884773,False,1.5,1.5,2,383444.0711274695,376244.0711274695,89798.08428571429,91642.22607142857
83,2024-11-28 07:45:00,95371.6,2024-11-28 10:00:00,94882.21857142857,stop_loss,14.712450411160328,-7200.0,-0.5131311926940855,False,1.5,1.5,9,376244.0711274695,369044.0711274695,94882.21857142857,96962.08964285714
84,2024-11-28 10:00:00,94888.1,2024-11-29 02:00:00,96538.59392857143,take_profit,14.17757411580056,23400.000000000156,1.7394108729876778,False,1.5,1.5,64,369044.0711274695,392444.07112746965,94380.25571428573,96538.59392857143
85,2024-11-30 06:45:00,96699.0,2024-11-30 10:45:00,96333.93428571429,stop_loss,19.72247657955935,-7200.0,-0.37752791061511387,False,1.5,1.5,16,392444.07112746965,385244.07112746965,96333.93428571429,97885.46357142857
86,2024-11-30 11:15:00,96438.0,2024-12-01 01:45:00,96124.02857142857,stop_loss,22.9320229320229,-7199.999999999999,-0.3255681666681484,False,1.5,1.5,58,385244.07112746965,378044.07112746965,96124.02857142857,97458.40714285713
87,2024-12-12 11:30:00,100261.0,2024-12-12 14:45:00,101654.67892857142,take_profit,16.790093844631482,23399.99999999957,1.390050895733554,False,1.5,1.5,13,378044.07112746965,401444.07112746924,99832.17571428571,101654.67892857142
88,2024-12-22 00:00:00,97154.4,2024-12-22 04:30:00,96527.28,stop_loss,11.481056257175744,-7199.999999999999,-0.6454880067191968,False,1.75,1.75,18,401444.07112746924,394244.07112746924,96527.28,99192.53999999998
89,2025-01-01 03:00:00,93938.2,2025-01-01 08:15:00,93447.53285714285,stop_loss,13.451073902296297,-6600.0,-0.52232972619993,False,1.25,1.25,21,394244.07112746924,387644.07112746924,93447.53285714285,95348.86803571427
90,2025-01-03 06:15:00,96633.6,2025-01-03 07:30:00,96303.32571428572,stop_loss,21.80006228589212,-7199.999999999999,-0.3417799665067715,False,1.75,1.75,5,387644.07112746924,380444.07112746924,96303.32571428572,97706.99142857143
91,2025-01-03 08:30:00,96237.1,2025-01-03 15:00:00,97332.47071428571,take_profit,21.362630655375302,23400.000000000076,1.1382000437312656,False,1.75,1.75,26,380444.07112746924,403844.0711274693,95900.06285714287,97332.47071428571
92,2025-01-04 09:00:00,97795.8,2025-01-04 09:45:00,97544.5457142857,stop_loss,28.656227612320773,-7200.0,-0.2569172558681436,False,1.75,1.75,3,403844.0711274693,396644.0711274693,97544.5457142857,98612.37642857144
93,2025-01-04 09:45:00,97644.3,2025-01-04 20:30:00,98636.33464285715,take_profit,23.587885935722664,23399.99999999983,1.0159677962330111,False,1.75,1.75,43,396644.0711274693,420044.0711274691,97339.05857142857,98636.33464285715
94,2025-01-07 10:00:00,101399.8,2025-01-07 11:30:00,101125.81428571428,stop_loss,26.27874237447136,-7200.0,-0.2702034069946112,False,1.5,1.5,6,420044.0711274691,412844.0711274691,101125.81428571428,102290.25357142859
95,2025-01-07 11:30:00,100614.2,2025-01-07 14:30:00,100241.7157142857,stop_loss,19.329674502087865,-7199.999999999999,-0.3702104531112845,False,1.5,1.5,12,412844.0711274691,405644.0711274691,100241.7157142857,101824.77392857143
96,2025-01-16 10:00:00,99180.4,2025-01-16 14:30:00,98677.84,stop_loss,14.32664756446998,-7200.0,-0.5067130199111899,False,1.5,1.5,18,405644.0711274691,398444.0711274691,98677.84,100813.72
97,2025-01-18 06:15:00,103136.2,2025-01-18 08:00:00,102244.18428571429,stop_loss,8.07160668213732,-7199.999999999999,-0.8648910026602745,False,1.5,1.5,7,398444.0711274691,391244.0711274691,102244.18428571429,106035.25107142856
98,2025-01-18 08:00:00,102562.5,2025-01-19 02:15:00,105119.61857142857,take_profit,9.150924897052095,23399.999999999964,2.4932295638547886,False,1.5,1.5,73,391244.0711274691,414644.07112746907,101775.69428571429,105119.61857142857
99,2025-01-22 07:45:00,105063.8,2025-01-22 13:30:00,104497.82857142857,stop_loss,12.721490231712847,-7199.999999999999,-0.538693087982187,False,1.5,1.5,23,414644.07112746907,407444.07112746907,104497.82857142857,106903.20714285717
100,2025-01-25 04:45:00,104609.4,2025-01-25 05:45:00,104213.69571428571,stop_loss,18.19540566007107,-7200.000000000001,-0.3782683828740826,False,1.5,1.5,4,407444.07112746907,400244.07112746907,104213.69571428571,105895.43892857143
101,2025-01-25 05:45:00,104315.7,2025-01-26 23:00:00,103861.00714285714,stop_loss,15.834864979499475,-7199.999999999999,-0.4358815184510654,False,1.5,1.5,165,400244.07112746907,393044.07112746907,103861.00714285714,105793.45178571428
102,2025-01-29 00:00:00,101478.5,2025-01-29 20:15:00,104397.31571428572,take_profit,8.016950123117383,23399.999999999884,2.8762897700357453,False,1.75,1.5,81,393044.07112746907,416444.07112746895,100580.40285714285,104397.31571428572
103,2025-01-31 03:15:00,104075.8,2025-01-31 15:30:00,105687.1407142857,take_profit,14.52206835745021,23399.99999999963,1.5482376443762171,False,1.5,1.5,49,416444.07112746895,439844.0711274686,103580.00285714286,105687.1407142857
104,2025-02-04 08:45:00,98245.0,2025-02-04 21:15:00,97261.78857142857,stop_loss,7.322941730306475,-7200.0,-1.0007750303541496,False,1.75,1.25,50,439844.0711274686,432644.0711274686,97261.78857142857,101440.43714285715
105,2025-02-05 04:30:00,98216.9,2025-02-05 06:30:00,97523.7457142857,stop_loss,9.521689667111747,-6600.0,-0.7057383054385673,False,1.25,1.25,8,432644.0711274686,426044.0711274686,97523.7457142857,100209.71857142856
106,2025-03-03 07:30:00,92099.9,2025-03-03 08:45:00,91312.46428571428,stop_loss,9.143603559474188,-7199.999999999999,-0.854979988344959,False,1.75,1.75,5,426044.0711274686,418844.0711274686,91312.46428571428,94659.06607142858
107,2025-03-03 08:45:00,91440.6,2025-03-03 14:45:00,90479.94,stop_loss,7.494847292486387,-7199.999999999999,-1.0505836575875525,False,1.75,1.75,24,418844.0711274686,411644.0711274686,90479.94,94562.74500000001
108,2025-03-12 09:15:00,82230.7,2025-03-12 12:30:00,84483.89499999999,take_profit,8.4213749808605,18974.999999999913,2.740089771824869,False,1.25,1.25,13,411644.0711274686,430619.0711274685,81446.98,84483.89499999999
109,2025-03-15 08:00:00,83749.5,2025-03-16 11:00:00,83499.67285714285,stop_loss,28.81992692089922,-7200.0,-0.29830284701060433,False,1.75,1.75,108,430619.0711274685,423419.0711274685,83499.67285714285,84561.43821428572
110,2025-03-25 03:30:00,86448.2,2025-03-25 13:30:00,87997.5725,take_profit,15.102888427411871,23400.000000000164,1.792255362170638,False,1.5,1.5,40,423419.0711274685,446819.07112746866,85971.47,87997.5725
111,2025-04-02 05:30:00,84161.4,2025-04-02 09:00:00,85317.1092857143,take_profit,20.247306385132443,23399.999999999996,1.3732058707605859,False,1.75,1.75,14,446819.07112746866,470219.07112746866,83805.79714285713,85317.1092857143
112,2025-04-05 11:45:00,83428.4,2025-04-05 12:30:00,83193.55142857142,stop_loss,30.658053213620075,-7199.999999999999,-0.28149715376128276,False,1.75,1.75,3,470219.07112746866,463019.07112746866,83193.55142857142,84191.65785714285
113,2025-04-10 10:30:00,81571.1,2025-04-10 13:30:00,81026.76714285715,stop_loss,13.227200793632042,-7200.0,-0.6673109191157865,False,1.5,1.75,12,463019.07112746866,455819.07112746866,81026.76714285715,83340.1817857143
114,2025-04-11 02:45:00,80254.1,2025-04-11 09:15:00,82132.40321428572,take_profit,10.102202805001161,18974.999999999814,2.3404451788577925,False,1.25,1.75,26,455819.07112746866,474794.0711274685,79600.77714285714,82132.40321428572
115,2025-04-12 10:30:00,83293.1,2025-04-12 13:45:00,84567.73142857144,take_profit,18.358248098610016,23400.00000000007,1.5302965414559337,False,1.5,1.5,13,474794.0711274685,498194.07112746855,82900.90571428572,84567.73142857144
116,2025-04-13 11:15:00,84447.7,2025-04-13 13:15:00,84071.84714285714,stop_loss,19.156432798549364,-7200.0,-0.4450717510871954,False,1.5,1.5,8,498194.07112746855,490994.07112746855,84071.84714285714,85669.22178571428
117,2025-04-24 06:30:00,92360.1,2025-04-24 08:15:00,91838.89714285715,stop_loss,12.66301577121066,-6600.000000000001,-0.5643160381407694,False,1.25,1.25,7,490994.07112746855,484394.07112746855,91838.89714285715,93858.55821428572
118,2025-04-26 04:45:00,94481.7,2025-04-26 09:00:00,94177.47428571428,stop_loss,21.694418617755748,-6600.000000000001,-0.32199432724613597,False,1.25,1.25,17,484394.07112746855,477794.07112746855,94177.47428571428,95356.34892857142
119,2025-04-26 09:15:00,94208.6,2025-04-26 13:30:00,93918.33714285716,stop_loss,22.73801086699793,-6600.0,-0.30810653925740367,False,1.25,1.25,17,477794.07112746855,471194.07112746855,93918.33714285716,95043.10571428572
