trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,risk_used,tier_at_entry
26,2024-04-09 09:00:00,70809.2,2024-04-09 13:45:00,70122.43571428572,stop_loss,8.008570210199053,-5500.0,-0.9698800236611602,False,1.25,1.25,19,135067.1879212735,129567.1879212735,70122.43571428572,72783.64732142855,5000,Tier 1: $0k-$150k ($5.0k risk)
27,2024-04-20 01:00:00,63461.0,2024-04-20 01:30:00,63503.45071428571,stop_loss,7.26179428562806,308.2683544208056,0.06689260220562393,False,1.25,0.75,2,129567.1879212735,129875.4562756943,63503.45071428571,65638.49214285714,5000,Tier 1: $0k-$150k ($5.0k risk)
28,2024-04-20 09:00:00,63521.7,2024-04-20 13:00:00,63977.81428571428,tp1_partial,6.834902919968056,3117.496863267704,0.7180448346223165,True,0.75,0.75,16,129875.4562756943,132992.953138962,63229.08428571428,64253.23928571429,5000,Tier 1: $0k-$150k ($5.0k risk)
28,2024-04-20 09:00:00,63521.7,2024-04-20 15:30:00,64253.23928571429,take_profit,10.252354379952083,7499.999999999963,1.151636819723487,False,0.75,0.75,26,132992.953138962,140492.95313896198,63229.08428571428,64253.23928571429,5000,Tier 1: $0k-$150k ($5.0k risk)
29,2024-04-22 01:45:00,64634.3,2024-04-22 03:15:00,65221.28571428572,tp1_partial,4.9305875723579735,2894.184468008812,0.9081644177870178,True,1.25,1.25,6,140492.95313896198,143387.1376069708,64188.10571428572,65917.10857142857,5000,Tier 1: $0k-$150k ($5.0k risk)
29,2024-04-22 01:45:00,64634.3,2024-04-22 03:45:00,65917.10857142857,take_profit,7.395881358536959,9487.499999999987,1.9847179770316532,False,1.25,1.25,8,143387.1376069708,152874.6376069708,64188.10571428572,65917.10857142857,5000,Tier 1: $0k-$150k ($5.0k risk)
30,2024-05-14 06:30:00,61973.4,2024-05-14 10:15:00,61507.67571428571,stop_loss,22.54552816350539,-10500.0,-0.7514906164810901,False,0.75,0.75,15,152874.6376069708,142374.6376069708,61507.67571428571,63137.71071428572,10500,Tier 2: $150k-$225k ($10.5k risk)
31,2024-05-22 04:30:00,69372.7,2024-05-22 05:15:00,69830.11428571428,tp1_partial,6.722124191244454,3074.795635420811,0.6593577671249453,True,1.75,1.75,3,142374.6376069708,145449.4332423916,69015.67,70533.04749999999,5000,Tier 1: $0k-$150k ($5.0k risk)
31,2024-05-22 04:30:00,69372.7,2024-05-22 15:30:00,70533.04749999999,take_profit,10.083186286866681,11699.999999999925,1.6726284258793287,False,1.75,1.75,44,145449.4332423916,157149.4332423915,69015.67,70533.04749999999,5000,Tier 1: $0k-$150k ($5.0k risk)
32,2024-05-26 02:30:00,68905.2,2024-05-26 03:45:00,69114.2,tp1_partial,29.060716139075016,6073.689673066679,0.30331527954348875,True,1.75,1.75,5,157149.4332423915,163223.1229154582,68731.76999999999,69468.8475,10500,Tier 2: $150k-$225k ($10.5k risk)
32,2024-05-26 02:30:00,68905.2,2024-05-26 07:30:00,69468.8475,take_profit,43.59107420861252,24569.999999999203,0.8180043015621555,False,1.75,1.75,20,163223.1229154582,187793.1229154574,68731.76999999999,69468.8475,10500,Tier 2: $150k-$225k ($10.5k risk)
33,2024-05-31 07:30:00,68212.6,2024-05-31 09:15:00,67963.60857142859,stop_loss,46.387138972083534,-11550.000000000002,-0.36502263302002635,False,1.25,1.25,7,187793.1229154574,176243.1229154574,67963.60857142859,68928.45035714285,10500,Tier 2: $150k-$225k ($10.5k risk)
34,2024-06-04 08:45:00,68873.7,2024-06-04 09:00:00,68889.13285714286,stop_loss,43.46283484122712,670.7557211285161,0.022407475049058226,False,1.25,0.75,1,176243.1229154574,176913.87863658593,68889.13285714286,69637.71482142856,10500,Tier 2: $150k-$225k ($10.5k risk)
35,2024-06-04 09:45:00,68752.5,2024-06-04 11:30:00,69042.14285714286,tp1_partial,15.020538287045722,4350.59162528357,0.42128338190299275,True,0.75,0.75,7,176913.87863658593,181264.4702618695,68472.88285714286,69451.54285714286,10500,Tier 2: $150k-$225k ($10.5k risk)
35,2024-06-04 09:45:00,68752.5,2024-06-04 13:15:00,69451.54285714286,take_profit,22.530807430568583,15750.000000000327,1.016752637566436,False,0.75,1.25,14,181264.4702618695,197014.4702618698,68472.88285714286,69451.54285714286,10500,Tier 2: $150k-$225k ($10.5k risk)
36,2024-06-26 10:00:00,61320.0,2024-06-26 13:30:00,61686.02857142857,tp1_partial,16.842434184829365,6164.812124052822,0.5969154785201745,True,1.25,1.25,14,197014.4702618698,203179.28238592262,61045.69285714286,62108.63303571429,10500,Tier 2: $150k-$225k ($10.5k risk)
36,2024-06-26 10:00:00,61320.0,2024-06-26 17:00:00,61045.69285714286,stop_loss,25.263651277244044,-6930.000000000001,-0.4473371540396967,False,1.25,1.25,28,203179.28238592262,196249.28238592262,61045.69285714286,62108.63303571429,10500,Tier 2: $150k-$225k ($10.5k risk)
37,2024-06-28 04:15:00,61517.0,2024-06-28 11:30:00,61743.142857142855,tp1_partial,12.198157829225721,2758.5262633805914,0.36761034696564376,True,1.25,1.25,29,196249.28238592262,199007.80864930322,61138.25428571428,62605.89392857143,10500,Tier 2: $150k-$225k ($10.5k risk)
37,2024-06-28 04:15:00,61517.0,2024-06-28 14:15:00,61138.25428571428,stop_loss,18.297236743838578,-6930.0,-0.6156765028946739,False,1.25,1.25,40,199007.80864930322,192077.80864930322,61138.25428571428,62605.89392857143,10500,Tier 2: $150k-$225k ($10.5k risk)
38,2024-07-02 07:15:00,62678.9,2024-07-02 08:00:00,62493.48714285715,stop_loss,62.29341469616247,-11550.000000000002,-0.2958138339103779,False,1.25,1.25,3,192077.80864930322,180527.80864930322,62493.48714285715,63211.96196428571,10500,Tier 2: $150k-$225k ($10.5k risk)
39,2024-07-02 08:15:00,62681.1,2024-07-02 12:30:00,62908.05714285714,tp1_partial,18.963181874153634,4303.82957763828,0.3620822590176999,True,1.25,1.25,17,180527.80864930322,184831.6382269415,62437.47,63381.53624999999,10500,Tier 2: $150k-$225k ($10.5k risk)
39,2024-07-02 08:15:00,62681.1,2024-07-02 14:00:00,62437.47,stop_loss,28.44477281123045,-6930.0,-0.38868175574455044,False,1.25,1.25,23,184831.6382269415,177901.6382269415,62437.47,63381.53624999999,10500,Tier 2: $150k-$225k ($10.5k risk)
40,2024-07-07 07:15:00,57249.3,2024-07-07 08:45:00,57585.28571428572,tp1_partial,14.780689125635528,4966.100393511745,0.586881785953216,True,1.25,1.25,6,177901.6382269415,182867.73862045322,56936.729999999996,58147.938750000016,10500,Tier 2: $150k-$225k ($10.5k risk)
40,2024-07-07 07:15:00,57249.3,2024-07-07 13:15:00,56936.729999999996,stop_loss,22.17103368845329,-6929.999999999999,-0.5459804748704473,False,1.25,1.25,24,182867.73862045322,175937.73862045322,56936.729999999996,58147.938750000016,10500,Tier 2: $150k-$225k ($10.5k risk)
41,2024-07-16 08:30:00,62706.5,2024-07-16 10:15:00,63319.72857142857,tp1_partial,6.370028954677103,3906.283755835255,0.9779346183068232,True,1.25,1.25,7,175937.73862045322,179844.02237628849,61981.228571428575,64791.65535714285,10500,Tier 2: $150k-$225k ($10.5k risk)
41,2024-07-16 08:30:00,62706.5,2024-07-16 15:45:00,64791.65535714285,take_profit,9.555043432015653,19923.750000000062,3.3252619060908395,False,1.25,1.25,29,179844.02237628849,199767.77237628854,61981.228571428575,64791.65535714285,10500,Tier 2: $150k-$225k ($10.5k risk)
42,2024-07-21 07:15:00,66637.3,2024-07-21 09:45:00,66911.58571428571,tp1_partial,17.619561308882194,4832.793959007614,0.4116098855831645,True,1.0,1.0,10,199767.77237628854,204600.56633529617,66375.09142857144,67391.14964285714,10500,Tier 2: $150k-$225k ($10.5k risk)
42,2024-07-21 07:15:00,66637.3,2024-07-21 15:30:00,67391.14964285714,take_profit,26.429341963323292,19923.750000000433,1.1312727899496797,False,1.0,1.0,33,204600.56633529617,224524.3163352966,66375.09142857144,67391.14964285714,10500,Tier 2: $150k-$225k ($10.5k risk)
43,2024-10-19 11:45:00,68071.6,2024-10-19 12:30:00,68233.95714285715,tp1_partial,30.889137224563566,5015.07206510242,0.23850936786728227,True,1.25,1.25,3,224524.3163352966,229539.38840039904,67922.03285714287,68501.60553571429,10500,Tier 2: $150k-$225k ($10.5k risk)
43,2024-10-19 11:45:00,68071.6,2024-10-20 03:00:00,68080.20714285715,stop_loss,46.33370583684535,398.80082523865804,0.01264424937440127,False,1.25,1.25,61,229539.38840039904,229938.1892256377,68080.20714285715,68501.60553571429,10500,Tier 2: $150k-$225k ($10.5k risk)
44,2024-11-14 07:00:00,89694.9,2024-11-14 07:45:00,90548.67142857143,tp1_partial,10.44236617132375,8915.393883757071,0.9518617319060859,True,1.5,1.5,3,229938.1892256377,238853.58310939476,89022.63857142857,91879.74964285713,14625,Tier 3: $225k-$338k ($14.6k risk)
44,2024-11-14 07:00:00,89694.9,2024-11-14 14:45:00,89022.63857142857,stop_loss,15.663549256985624,-10530.0,-0.7494979408767083,False,1.5,1.5,31,238853.58310939476,228323.58310939476,89022.63857142857,91879.74964285713,14625,Tier 3: $225k-$338k ($14.6k risk)
45,2024-11-17 01:30:00,90232.0,2024-11-17 02:00:00,89798.08428571429,stop_loss,40.44564283386169,-17549.999999999996,-0.4808889465884773,False,1.5,1.5,2,228323.58310939476,210773.58310939476,89798.08428571429,91642.22607142857,14625,Tier 3: $225k-$338k ($14.6k risk)
46,2024-11-28 08:00:00,95261.1,2024-11-28 10:00:00,94751.54571428572,stop_loss,24.727492935001987,-12600.0,-0.5349027942300544,False,1.5,1.5,8,210773.58310939476,198173.58310939476,94751.54571428572,96917.15142857144,10500,Tier 2: $150k-$225k ($10.5k risk)
47,2024-11-28 10:00:00,94888.1,2024-11-28 11:45:00,95561.87142857144,tp1_partial,9.924301881060392,6686.7110559762095,0.7100694697980378,True,1.5,1.5,7,198173.58310939476,204860.294165371,94380.25571428573,96538.59392857143,10500,Tier 2: $150k-$225k ($10.5k risk)
47,2024-11-28 10:00:00,94888.1,2024-11-29 02:00:00,96538.59392857143,take_profit,14.886452821590586,24570.00000000016,1.7394108729876778,False,1.5,1.5,64,204860.294165371,229430.29416537116,94380.25571428573,96538.59392857143,10500,Tier 2: $150k-$225k ($10.5k risk)
48,2024-11-30 06:45:00,96699.0,2024-11-30 10:45:00,96333.93428571429,stop_loss,48.07353666267591,-17550.0,-0.37752791061511387,False,1.5,1.5,16,229430.29416537116,211880.29416537116,96333.93428571429,97885.46357142857,14625,Tier 3: $225k-$338k ($14.6k risk)
49,2024-12-12 11:45:00,100339.8,2024-12-12 12:30:00,100815.85714285714,tp1_partial,12.450768644390621,5927.2773472238905,0.4744449788191146,True,1.5,1.5,3,211880.29416537116,217807.57151259505,99935.00571428571,101655.38142857143,10500,Tier 2: $150k-$225k ($10.5k risk)
49,2024-12-12 11:45:00,100339.8,2024-12-12 14:45:00,101655.38142857143,take_profit,18.676152966585928,24569.999999999658,1.3111262216701942,False,1.5,1.5,12,217807.57151259505,242377.5715125947,99935.00571428571,101655.38142857143,10500,Tier 2: $150k-$225k ($10.5k risk)
50,2025-01-03 08:30:00,96237.1,2025-01-03 09:30:00,96640.68571428572,tp1_partial,20.828564888990922,8406.111238269725,0.41936603896596325,True,1.75,1.75,4,242377.5715125947,250783.68275086442,95900.06285714287,97332.47071428571,14625,Tier 3: $225k-$338k ($14.6k risk)
50,2025-01-03 08:30:00,96237.1,2025-01-03 15:00:00,97332.47071428571,take_profit,31.242847333486377,34222.50000000011,1.1382000437312656,False,1.75,1.75,26,250783.68275086442,285006.18275086454,95900.06285714287,97332.47071428571,14625,Tier 3: $225k-$338k ($14.6k risk)
51,2025-01-04 09:00:00,97795.8,2025-01-04 09:45:00,97544.5457142857,stop_loss,69.84955480503189,-17550.0,-0.2569172558681436,False,1.75,1.75,3,285006.18275086454,267456.18275086454,97544.5457142857,98612.37642857144,14625,Tier 3: $225k-$338k ($14.6k risk)
52,2025-01-04 09:45:00,97644.3,2025-01-04 12:15:00,97942.95714285715,tp1_partial,22.998188787329596,6868.573354113151,0.3058623420487912,True,1.75,1.75,10,267456.18275086454,274324.7561049777,97339.05857142857,98636.33464285715,14625,Tier 3: $225k-$338k ($14.6k risk)
52,2025-01-04 09:45:00,97644.3,2025-01-04 20:30:00,98636.33464285715,take_profit,34.497283180994394,34222.499999999745,1.0159677962330111,False,1.75,1.75,43,274324.7561049777,308547.25610497745,97339.05857142857,98636.33464285715,14625,Tier 3: $225k-$338k ($14.6k risk)
53,2025-01-07 10:00:00,101399.8,2025-01-07 11:30:00,101125.81428571428,stop_loss,64.05443453777394,-17550.0,-0.2702034069946112,False,1.5,1.5,6,308547.25610497745,290997.25610497745,101125.81428571428,102290.25357142859,14625,Tier 3: $225k-$338k ($14.6k risk)
54,2025-01-07 11:30:00,100614.2,2025-01-07 14:30:00,100241.7157142857,stop_loss,47.11608159883917,-17549.999999999996,-0.3702104531112845,False,1.5,1.5,12,290997.25610497745,273447.25610497745,100241.7157142857,101824.77392857143,14625,Tier 3: $225k-$338k ($14.6k risk)
55,2025-01-16 11:15:00,99024.5,2025-01-16 14:30:00,98435.81,stop_loss,29.811955358507756,-17550.0,-0.5944892425611867,False,1.5,1.5,13,273447.25610497745,255897.25610497745,98435.81,100937.74250000001,14625,Tier 3: $225k-$338k ($14.6k risk)
56,2025-01-18 06:30:00,103354.9,2025-01-18 08:00:00,102403.27857142857,stop_loss,18.44220766060944,-17550.0,-0.9207317974971899,False,1.5,1.5,6,255897.25610497745,238347.25610497745,102403.27857142857,106447.66964285713,14625,Tier 3: $225k-$338k ($14.6k risk)
57,2025-01-18 08:00:00,102562.5,2025-01-18 09:15:00,103329.7,tp1_partial,8.922151774625794,6845.074841492883,0.7480316879951221,True,1.5,1.5,5,238347.25610497745,245192.33094647035,101775.69428571429,105119.61857142857,14625,Tier 3: $225k-$338k ($14.6k risk)
57,2025-01-18 08:00:00,102562.5,2025-01-19 02:15:00,105119.61857142857,take_profit,13.383227661938689,34222.49999999995,2.4932295638547886,False,1.5,1.5,73,245192.33094647035,279414.8309464703,101775.69428571429,105119.61857142857,14625,Tier 3: $225k-$338k ($14.6k risk)
58,2025-01-22 08:00:00,104999.9,2025-01-22 13:30:00,104472.93714285713,stop_loss,33.304055043185166,-17550.0,-0.5018698657264075,False,1.5,1.5,22,279414.8309464703,261864.83094647032,104472.93714285713,106712.52928571429,14625,Tier 3: $225k-$338k ($14.6k risk)
59,2025-01-25 05:45:00,104315.7,2025-01-25 12:45:00,104702.3857142857,tp1_partial,15.438993355011988,5970.038173335053,0.3706879350718102,True,1.5,1.5,28,261864.83094647032,267834.8691198054,103861.00714285714,105793.45178571428,14625,Tier 3: $225k-$338k ($14.6k risk)
59,2025-01-25 05:45:00,104315.7,2025-01-26 23:00:00,103861.00714285714,stop_loss,23.15849003251798,-10529.999999999998,-0.4358815184510654,False,1.5,1.5,165,267834.8691198054,257304.8691198054,103861.00714285714,105793.45178571428,14625,Tier 3: $225k-$338k ($14.6k risk)
60,2025-01-29 00:15:00,101433.3,2025-01-29 02:00:00,102096.97142857143,tp1_partial,8.402456102553042,5576.470045090075,0.6542934406860725,True,1.75,1.75,7,257304.8691198054,262881.3391648955,100597.83,104148.5775,14625,Tier 3: $225k-$338k ($14.6k risk)
60,2025-01-29 00:15:00,101433.3,2025-01-29 20:15:00,104148.5775,take_profit,12.603684153829562,34222.499999999905,2.6769093581693553,False,1.75,1.5,80,262881.3391648955,297103.83916489535,100597.83,104148.5775,14625,Tier 3: $225k-$338k ($14.6k risk)
61,2025-01-31 03:15:00,104075.8,2025-01-31 06:30:00,104522.52857142857,tp1_partial,14.159016648513955,6325.2372802239515,0.4292338578503053,True,1.5,1.5,13,297103.83916489535,303429.0764451193,103580.00285714286,105687.1407142857,14625,Tier 3: $225k-$338k ($14.6k risk)
