trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,base_risk,adjusted_risk,streak_level_at_entry,consecutive_losses_at_entry,reduction_pct_at_entry,tier_at_entry
12,2023-06-07 09:45:00,26476.5,2023-06-07 11:30:00,26898.664285714283,take_profit,43.52570935485477,18374.999999999764,1.5944867551008757,False,0.75,0.25,7,187689.69220046606,206064.69220046583,26307.634285714284,26898.664285714283,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
13,2023-06-18 00:30:00,26406.8,2023-06-18 02:00:00,26495.414285714283,tp1_partial,39.7275822928486,3520.431328036218,0.3355737375005077,True,0.75,0.75,6,206064.69220046583,209585.12352850204,26327.51,26605.024999999998,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
13,2023-06-18 00:30:00,26406.8,2023-06-18 05:15:00,26605.024999999998,take_profit,92.69769201664673,18374.99999999966,0.7506589211869615,False,0.75,0.75,19,209585.12352850204,227960.1235285017,26327.51,26605.024999999998,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
14,2023-06-22 06:15:00,30120.6,2023-06-22 11:00:00,29949.04714285714,stop_loss,85.25069324739493,-14625.0,-0.5695532530655384,False,0.5,0.5,19,227960.1235285017,213335.1235285017,29949.04714285714,30549.48214285714,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
15,2023-06-24 07:30:00,30593.6,2023-06-24 10:15:00,30718.32857142857,tp1_partial,31.426372498716987,3919.7665469471244,0.4076949800892074,True,0.5,0.5,11,213335.1235285017,217254.8900754488,30493.365714285712,30844.185714285715,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
15,2023-06-24 07:30:00,30593.6,2023-06-24 15:30:00,30493.365714285712,stop_loss,73.3282024970063,-7349.999999999999,-0.327631549455725,False,0.5,0.5,32,217254.8900754488,209904.8900754488,30493.365714285712,30844.185714285715,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
16,2023-06-28 04:00:00,30416.3,2023-06-28 07:15:00,30276.967142857142,stop_loss,75.35910922457,-10500.0,-0.45808614835748396,False,0.5,0.5,13,209904.8900754488,199404.8900754488,30276.967142857142,30764.632142857146,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
17,2023-08-30 09:15:00,27327.5,2023-08-30 10:30:00,27423.685714285715,tp1_partial,23.087796450447666,2220.716192869509,0.35197407112145357,True,0.75,0.75,5,199404.8900754488,201625.6062683183,27245.63857142857,27532.153571428567,10500,6300.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
17,2023-08-30 09:15:00,27327.5,2023-08-30 13:30:00,27245.63857142857,stop_loss,53.87152505104456,-4410.0,-0.2995569611981645,False,0.75,0.75,17,201625.6062683183,197215.6062683183,27245.63857142857,27532.153571428567,10500,6300.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
18,2023-11-10 04:00:00,36727.1,2023-11-10 07:15:00,36548.79714285714,stop_loss,38.86645514854311,-6930.000000000002,-0.4854803595787813,False,1.0,1.0,13,197215.6062683183,190285.6062683183,36548.79714285714,37239.72071428571,10500,6300.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
19,2023-12-20 01:30:00,42332.3,2023-12-20 04:15:00,42549.58571428572,tp1_partial,9.525043737445925,2069.655932093637,0.513285869857573,True,0.75,0.5,11,190285.6062683183,192355.26220041196,42133.87571428572,42828.360714285714,10500,6300.0,3,5,0.4,Tier 1: $0k-$150k ($5.0k risk)
19,2023-12-20 01:30:00,42332.3,2023-12-20 04:45:00,42828.360714285714,take_profit,22.22510205404049,11025.000000000162,1.1718255664958237,False,0.75,0.5,13,192355.26220041196,203380.26220041214,42133.87571428572,42828.360714285714,10500,6300.0,3,5,0.4,Tier 1: $0k-$150k ($5.0k risk)
20,2023-12-21 08:45:00,43709.9,2023-12-21 10:45:00,43964.77142857143,tp1_partial,14.150398521427661,3606.532286011325,0.5830977160126892,True,0.5,0.5,8,203380.26220041214,206986.79448642346,43487.29142857143,44266.42142857143,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
20,2023-12-21 08:45:00,43709.9,2023-12-21 13:45:00,44266.42142857143,take_profit,33.017596549997876,18375.0,1.273215972975074,False,0.5,0.5,20,206986.79448642346,225361.79448642346,43487.29142857143,44266.42142857143,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
21,2024-01-03 00:00:00,45042.3,2024-01-03 01:45:00,45360.12857142857,tp1_partial,12.669389270465965,4026.6938927046076,0.7056224292022535,True,0.5,0.5,7,225361.79448642346,229388.48837912807,44695.99285714286,45908.067857142865,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
21,2024-01-03 00:00:00,45042.3,2024-01-03 03:00:00,45312.8,pos_exit,29.56190829775392,7996.496194542436,0.60054659730964,False,0.5,-0.5,12,229388.48837912807,237384.98457367052,44695.99285714286,45908.067857142865,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
22,2024-01-05 11:45:00,43769.9,2024-01-05 13:15:00,43907.0,pos_exit,40.034491254003704,5488.7287509238495,0.31322895414428303,False,0.75,-0.25,6,237384.98457367052,242873.71332459437,43404.590000000004,44683.175,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
23,2024-01-09 09:45:00,46497.8,2024-01-09 12:45:00,47017.728571428575,tp1_partial,15.569395017793514,8094.973309608516,1.1181788631474445,True,0.5,0.5,12,242873.71332459437,250968.6866342029,46215.997142857144,47202.30714285715,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
23,2024-01-09 09:45:00,46497.8,2024-01-09 13:00:00,46215.997142857144,stop_loss,36.328588374851535,-10237.499999999998,-0.6060563234020934,False,0.5,0.5,13,250968.6866342029,240731.1866342029,46215.997142857144,47202.30714285715,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
24,2024-01-10 05:30:00,45965.2,2024-01-10 08:15:00,45728.474285714285,stop_loss,61.780360634369366,-14625.0,-0.5150107348292022,False,0.75,0.75,11,240731.1866342029,226106.1866342029,45728.474285714285,46557.01428571428,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
25,2024-01-27 07:30:00,41664.1,2024-01-27 08:15:00,41543.17857142857,stop_loss,120.94630515683397,-14625.0,-0.29022930669671515,False,0.75,0.75,3,226106.1866342029,211481.1866342029,41543.17857142857,41966.40357142857,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
26,2024-01-27 08:15:00,41619.6,2024-01-27 08:45:00,41481.34714285714,stop_loss,105.78443225146586,-14625.0,-0.3321820900317534,False,0.75,0.75,2,211481.1866342029,196856.1866342029,41481.34714285714,41965.232142857145,14625,14625.0,0,3,0.0,Tier 1: $0k-$150k ($5.0k risk)
27,2024-01-27 08:45:00,41455.4,2024-01-27 09:30:00,41684.87142857143,tp1_partial,10.751115336795273,2467.073795070611,0.5535380880932977,True,0.75,0.25,3,196856.1866342029,199323.2604292735,41279.60428571429,41894.889285714286,10500,6300.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
27,2024-01-27 08:45:00,41455.4,2024-01-27 19:30:00,41894.889285714286,take_profit,25.085935785855636,11025.000000000091,1.0601496685939202,False,0.75,0.75,43,199323.2604292735,210348.2604292736,41279.60428571429,41894.889285714286,10500,6300.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
28,2024-01-31 00:45:00,42913.0,2024-01-31 07:45:00,43058.94285714286,tp1_partial,11.372267701915659,1659.7012406110148,0.34009008259235657,True,1.25,1.25,28,210348.2604292736,212007.9616698846,42608.311428571425,43788.97964285714,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
28,2024-01-31 00:45:00,42913.0,2024-01-31 09:45:00,42608.311428571425,stop_loss,26.535291304469872,-8085.000000000001,-0.7100146142860544,False,1.25,1.25,36,212007.9616698846,203922.9616698846,42608.311428571425,43788.97964285714,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
29,2024-02-10 07:45:00,47130.5,2024-02-10 10:45:00,47003.87,stop_loss,91.2106135986752,-11550.000000000002,-0.26867951750988717,False,1.0,1.0,12,203922.9616698846,192372.9616698846,47003.87,47494.56125,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
30,2024-02-10 10:45:00,46872.6,2024-02-10 11:15:00,47109.7,tp1_partial,18.21561338289959,4318.921933085467,0.5058392323020241,True,1.0,1.0,2,192372.9616698846,196691.88360297005,46682.37857142857,47419.486607142855,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
30,2024-02-10 10:45:00,46872.6,2024-02-10 19:15:00,47419.486607142855,take_profit,42.503097893432376,23244.374999999924,1.1667511662311383,False,1.0,1.0,34,196691.88360297005,219936.25860296996,46682.37857142857,47419.486607142855,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
31,2024-02-13 11:00:00,49730.4,2024-02-13 13:30:00,49475.49428571429,stop_loss,45.310871246511596,-11550.000000000002,-0.5125752342344174,False,1.25,1.25,10,219936.25860296996,208386.25860296996,49475.49428571429,50463.25392857143,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
32,2024-02-14 01:30:00,49363.4,2024-02-14 03:15:00,49607.100000000006,tp1_partial,12.954239569313438,3156.9481830417417,0.49368560512445325,True,1.0,1.0,7,208386.25860296996,211543.2067860117,49095.92,50132.405000000006,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
32,2024-02-14 01:30:00,49363.4,2024-02-14 08:45:00,50132.405000000006,take_profit,30.22655899506469,23244.37499999986,1.5578444758667447,False,1.0,1.0,29,211543.2067860117,234787.58178601155,49095.92,50132.405000000006,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
33,2024-02-21 03:30:00,52062.9,2024-02-21 04:30:00,51874.14428571428,stop_loss,85.22920781962888,-16087.5,-0.3625532083032612,False,1.0,1.0,4,234787.58178601155,218700.08178601155,51874.14428571428,52605.572678571436,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
34,2024-03-01 01:00:00,61422.0,2024-03-01 06:15:00,61849.81428571429,tp1_partial,5.126790572031885,2193.314246580569,0.6965163715188181,True,1.25,1.0,21,218700.08178601155,220893.3960325921,60746.13857142857,63365.10160714285,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
34,2024-03-01 01:00:00,61422.0,2024-03-04 00:00:00,63365.10160714285,take_profit,11.962511334741064,23244.374999999956,3.1635270866185614,False,1.25,1.0,284,220893.3960325921,244137.77103259205,60746.13857142857,63365.10160714285,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
35,2024-03-07 06:45:00,65931.7,2024-03-07 07:45:00,66453.04285714285,tp1_partial,10.922330097087357,5694.278779472888,0.7907317074227606,True,1.75,1.75,4,244137.77103259205,249832.04981206494,65449.659999999996,67498.32999999999,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
35,2024-03-07 06:45:00,65931.7,2024-03-07 14:30:00,67498.32999999999,take_profit,25.485436893203833,39926.249999999665,2.3761407638510614,False,1.75,1.75,31,249832.04981206494,289758.2998120646,65449.659999999996,67498.32999999999,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
36,2024-03-08 08:15:00,67093.1,2024-03-08 11:00:00,67501.07142857143,tp1_partial,14.161709780052554,5777.572969982018,0.6080676382093374,True,1.75,1.75,11,289758.2998120646,295535.8727820466,66721.32285714286,68301.37571428572,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
36,2024-03-08 08:15:00,67093.1,2024-03-08 14:30:00,68301.37571428572,take_profit,33.04398948678929,39926.25,1.8008941519853983,False,1.75,1.75,25,295535.8727820466,335462.1227820466,66721.32285714286,68301.37571428572,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
37,2024-03-09 10:00:00,68263.9,2024-03-09 10:15:00,68001.96142857142,stop_loss,67.00044176115368,-17550.0,-0.38371463017579505,False,1.75,1.75,1,335462.1227820466,317912.1227820466,68001.96142857142,69115.20035714285,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
38,2024-03-09 10:15:00,68113.8,2024-03-09 12:45:00,68437.5,tp1_partial,19.22354708478055,6222.662191343407,0.47523409353170293,True,1.75,1.75,10,317912.1227820466,324134.78497339005,67839.91714285714,69003.91928571428,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
38,2024-03-09 10:15:00,68113.8,2024-03-10 01:00:00,69003.91928571428,take_profit,44.85494319782128,39926.24999999902,1.3068119613268885,False,1.75,1.75,59,324134.78497339005,364061.03497338906,67839.91714285714,69003.91928571428,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
39,2024-03-11 00:00:00,68909.4,2024-03-11 00:30:00,68441.43857142856,stop_loss,51.92735665027275,-24300.0,-0.6790966523746169,False,1.75,1.75,2,364061.03497338906,339761.03497338906,68441.43857142856,70430.27464285714,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
40,2024-03-12 06:15:00,71590.0,2024-03-12 06:45:00,72268.14285714286,tp1_partial,12.00558990429401,8141.505039383356,0.9472591942210574,True,1.75,1.75,2,339761.03497338906,347902.5400127724,70982.78285714285,73563.45571428572,20250,20250.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
40,2024-03-12 06:15:00,71590.0,2024-03-12 15:00:00,70982.78285714285,stop_loss,28.01304311001936,-17010.000000000004,-0.8481870971604211,False,1.75,1.25,35,347902.5400127724,330892.5400127724,70982.78285714285,73563.45571428572,20250,20250.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
41,2024-03-21 11:15:00,66926.0,2024-03-21 12:30:00,67517.22857142857,tp1_partial,9.264077098839367,5477.187068750913,0.8834064062226461,True,1.75,1.75,5,330892.5400127724,336369.72708152334,66357.67571428571,68773.05392857143,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
41,2024-03-21 11:15:00,66926.0,2024-03-21 15:00:00,66357.67571428571,stop_loss,21.616179897291858,-12285.0,-0.8491831062879756,False,1.75,1.75,15,336369.72708152334,324084.72708152334,66357.67571428571,68773.05392857143,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
42,2024-03-22 00:30:00,65690.1,2024-03-22 04:45:00,66295.27142857143,tp1_partial,5.096972028605082,3084.541843939537,0.9212521043070814,True,1.25,1.25,17,324084.72708152334,327169.26892546285,65121.96857142858,67323.47785714286,14625,8775.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
42,2024-03-22 00:30:00,65690.1,2024-03-22 10:15:00,65121.96857142858,stop_loss,11.892934733411858,-6756.750000000001,-0.8648661344272959,False,1.25,0.75,39,327169.26892546285,320412.51892546285,65121.96857142858,67323.47785714286,14625,8775.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
43,2024-03-27 00:00:00,69972.6,2024-03-27 00:30:00,70465.17142857144,tp1_partial,7.2081226396979945,3550.5152659541427,0.7039490151451208,True,1.25,1.25,2,320412.51892546285,323963.034191417,69570.86571428573,71127.58607142858,14625,8775.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
43,2024-03-27 00:00:00,69972.6,2024-03-27 08:45:00,69570.86571428573,stop_loss,16.818952825961986,-6756.749999999999,-0.5741308536688351,False,1.25,1.25,35,323963.034191417,317206.284191417,69570.86571428573,71127.58607142858,14625,8775.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
44,2024-03-29 03:15:00,70349.3,2024-03-29 06:00:00,70081.55,stop_loss,36.05042016806723,-9652.5,-0.3806008019980298,False,1.25,1.25,11,317206.284191417,307553.784191417,70081.55,71119.08125,14625,8775.0,3,5,0.4,Tier 1: $0k-$150k ($5.0k risk)
45,2024-03-29 06:15:00,70379.8,2024-03-29 07:30:00,70060.7242857143,stop_loss,21.176008381352194,-6756.75,-0.45336263286582756,False,1.25,1.25,5,307553.784191417,300797.034191417,70060.7242857143,71297.14267857141,14625,6142.5,6,6,0.5800000000000001,Tier 1: $0k-$150k ($5.0k risk)
46,2024-04-05 06:15:00,67000.0,2024-04-05 08:15:00,67629.15714285715,tp1_partial,3.367440439828967,2118.64920586441,0.9390405117270864,True,0.75,0.75,8,300797.034191417,302915.6833972814,66452.77428571429,68368.0642857143,14625,6142.5,6,7,0.5800000000000001,Tier 1: $0k-$150k ($5.0k risk)
46,2024-04-05 06:15:00,67000.0,2024-04-05 09:15:00,66452.77428571429,stop_loss,7.857361026267589,-4299.75,-0.8167547974413618,False,0.75,0.75,12,302915.6833972814,298615.9333972814,66452.77428571429,68368.0642857143,14625,6142.5,6,7,0.5800000000000001,Tier 1: $0k-$150k ($5.0k risk)
47,2024-04-05 09:45:00,66817.4,2024-04-05 12:00:00,66264.27285714285,stop_loss,11.10504172380918,-6142.5,-0.8278190154916969,False,0.75,0.75,9,298615.9333972814,292473.4333972814,66264.27285714285,68200.21785714285,14625,6142.5,6,8,0.5800000000000001,Tier 1: $0k-$150k ($5.0k risk)
48,2024-04-09 00:30:00,71488.7,2024-04-09 01:00:00,71123.72428571428,stop_loss,12.95901292845323,-4729.725,-0.5105362306010774,False,1.25,1.25,2,292473.4333972814,287743.7083972814,71123.72428571428,72538.00517857143,14625,4299.75,9,9,0.706,Tier 1: $0k-$150k ($5.0k risk)
49,2024-04-09 01:00:00,71122.6,2024-04-09 02:15:00,71647.47142857144,tp1_partial,3.2852156699312096,1724.315841842067,0.7379812163383195,True,1.25,1.25,5,287743.7083972814,289468.0242391235,70690.69,72364.34125000001,14625,4299.75,9,10,0.706,Tier 1: $0k-$150k ($5.0k risk)
49,2024-04-09 01:00:00,71122.6,2024-04-09 06:30:00,70690.69,stop_loss,7.665503229839489,-3310.8075000000003,-0.6072753245803774,False,1.25,1.25,22,289468.0242391235,286157.2167391235,70690.69,72364.34125000001,14625,4299.75,9,10,0.706,Tier 1: $0k-$150k ($5.0k risk)
50,2024-04-09 06:30:00,70826.1,2024-04-09 07:45:00,70375.66285714287,stop_loss,10.500299708854508,-4729.725,-0.635976204897816,False,1.25,1.25,5,286157.2167391235,281427.49173912354,70375.66285714287,72121.10678571428,14625,4299.75,9,11,0.706,Tier 1: $0k-$150k ($5.0k risk)
51,2024-04-09 09:00:00,70809.2,2024-04-09 13:45:00,70122.43571428572,stop_loss,6.886969952260676,-4729.725,-0.9698800236611602,False,1.25,1.25,19,281427.49173912354,276697.76673912356,70122.43571428572,72783.64732142855,14625,4299.75,9,12,0.706,Tier 1: $0k-$150k ($5.0k risk)
52,2024-04-20 00:45:00,63407.4,2024-04-20 04:00:00,63936.68571428572,tp1_partial,1.9800177619893538,1047.9951154529426,0.8347380814947741,True,1.25,0.75,13,276697.76673912356,277745.7618545765,62690.781428571434,65467.678392857146,14625,4299.75,9,13,0.706,Tier 1: $0k-$150k ($5.0k risk)
52,2024-04-20 00:45:00,63407.4,2024-04-20 06:00:00,64006.1,pos_exit,4.620041444641825,2766.0188129070475,0.9442115589032148,False,1.25,-0.25,21,277745.7618545765,280511.7806674836,62690.781428571434,65467.678392857146,14625,4299.75,9,13,0.706,Tier 1: $0k-$150k ($5.0k risk)
53,2024-04-20 09:00:00,63521.7,2024-04-20 13:00:00,63977.81428571428,tp1_partial,14.994068280679919,6839.008743793524,0.7180448346223165,True,0.75,0.75,16,280511.7806674836,287350.7894112771,63229.08428571428,64253.23928571429,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
53,2024-04-20 09:00:00,63521.7,2024-04-20 15:30:00,64253.23928571429,take_profit,34.98615932158648,25593.74999999987,1.151636819723487,False,0.75,0.75,26,287350.7894112771,312944.539411277,63229.08428571428,64253.23928571429,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
54,2024-04-22 01:45:00,64634.3,2024-04-22 03:15:00,65221.28571428572,tp1_partial,10.816476486860305,6349.117176694332,0.9081644177870178,True,1.25,1.25,6,312944.539411277,319293.6565879713,64188.10571428572,65917.10857142857,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
54,2024-04-22 01:45:00,64634.3,2024-04-22 03:45:00,65917.10857142857,take_profit,25.238445136007375,32376.093749999956,1.9847179770316532,False,1.25,1.25,8,319293.6565879713,351669.75033797126,64188.10571428572,65917.10857142857,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
