trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,base_risk,adjusted_risk,streak_level_at_entry,consecutive_losses_at_entry,reduction_pct_at_entry,tier_at_entry
27,2024-01-03 00:00:00,45042.3,2024-01-03 03:00:00,45312.8,pos_exit,30.31990594641428,8201.534558505064,0.60054659730964,False,0.5,-0.5,12,153440.0765520269,161641.61111053196,45020.87857142858,45908.067857142865,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
28,2024-01-05 11:45:00,43769.9,2024-01-05 13:15:00,43907.0,pos_exit,28.74271166954112,3940.625769894046,0.31322895414428303,False,0.75,-0.25,6,161641.61111053196,165582.236880426,43404.590000000004,44683.175,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
29,2024-01-09 09:45:00,46497.8,2024-01-09 12:45:00,46376.62857142857,stop_loss,37.26009064087337,-4514.85841165572,-0.26059604663324576,False,0.5,0.5,12,165582.236880426,161067.37846877027,46376.62857142857,47202.30714285715,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
30,2024-01-10 05:30:00,45965.2,2024-01-10 07:00:00,45901.642857142855,stop_loss,44.35513071185493,-2819.0853791005716,-0.13827230787017575,False,0.75,0.75,6,161067.37846877027,158248.2930896697,45901.642857142855,46557.01428571428,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
31,2024-01-27 07:30:00,41664.1,2024-01-27 08:15:00,41543.17857142857,stop_loss,86.83324472798336,-10500.0,-0.29022930669671515,False,0.75,0.75,3,158248.2930896697,147748.2930896697,41543.17857142857,41966.40357142857,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
32,2024-01-27 08:15:00,41619.6,2024-01-27 08:45:00,41481.34714285714,stop_loss,75.94779751387291,-10500.0,-0.3321820900317534,False,0.75,0.75,2,147748.2930896697,137248.2930896697,41481.34714285714,41965.232142857145,10500,10500.0,0,3,0.0,Tier 1: $0k-$150k ($5.0k risk)
33,2024-01-27 08:45:00,41455.4,2024-01-27 09:00:00,41466.12714285714,stop_loss,17.06526243935758,183.06150808157895,0.025876346283331672,False,0.75,0.25,1,137248.2930896697,137431.35459775128,41466.12714285714,41894.889285714286,5000,3000.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
34,2024-01-31 00:45:00,42913.0,2024-01-31 09:30:00,42761.49285714285,stop_loss,18.0512185744693,-2734.8885513076943,-0.35305651634037793,False,1.25,1.25,35,137431.35459775128,134696.4660464436,42761.49285714285,43788.97964285714,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
35,2024-02-10 07:45:00,47130.5,2024-02-10 09:15:00,47105.39285714286,stop_loss,43.43362552317866,-1090.494240813867,-0.053271539358032825,False,1.0,1.0,6,134696.4660464436,133605.97180562973,47105.39285714286,47494.56125,5000,5000.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
36,2024-02-10 09:45:00,47052.1,2024-02-10 10:45:00,46896.00142857143,stop_loss,35.234146921816965,-5500.000000000001,-0.3317568640476636,False,1.0,1.0,4,133605.97180562973,128105.97180562973,46896.00142857143,47500.88339285714,5000,5000.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
37,2024-02-10 10:45:00,46872.6,2024-02-10 13:30:00,47084.05,stop_loss,28.913672036348554,6113.795952086028,0.451116430494584,False,1.0,1.0,11,128105.97180562973,134219.76775771574,47084.05,47419.486607142855,5000,5000.0,0,3,0.0,Tier 1: $0k-$150k ($5.0k risk)
38,2024-02-13 11:00:00,49730.4,2024-02-13 13:15:00,49760.97142857143,stop_loss,21.576605355481707,659.6276494389898,0.0614743267124888,False,1.25,1.25,9,134219.76775771574,134879.39540715475,49760.97142857143,50463.25392857143,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
39,2024-02-14 01:30:00,49363.4,2024-02-14 04:30:00,49367.049999999996,stop_loss,20.562285030656255,75.05234036177565,0.007394142218717065,False,1.0,1.0,12,134879.39540715475,134954.44774751653,49367.049999999996,50132.405000000006,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
40,2024-02-21 03:30:00,52062.9,2024-02-21 04:30:00,51874.14428571428,stop_loss,29.138190707565432,-5500.0,-0.3625532083032612,False,1.0,1.0,4,134954.44774751653,129454.44774751653,51874.14428571428,52605.572678571436,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
41,2024-03-01 01:00:00,61422.0,2024-03-01 02:15:00,61449.66285714286,stop_loss,8.137762812749024,225.1137701515478,0.04503737609139907,False,1.25,0.75,5,129454.44774751653,129679.56151766809,61449.66285714286,63365.10160714285,5000,5000.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
42,2024-03-01 02:15:00,61014.2,2024-03-01 08:30:00,62259.028571428564,take_profit,10.041543299134714,12499.999999999962,2.0402276378753905,False,0.75,1.0,25,129679.56151766809,142179.56151766804,60816.25714285714,62259.028571428564,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
43,2024-03-07 06:45:00,65931.7,2024-03-07 14:30:00,67498.32999999999,take_profit,12.447099825740578,19499.99999999984,2.3761407638510614,False,1.75,1.75,31,142179.56151766804,161679.5615176679,66453.16428571429,67498.32999999999,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
44,2024-03-08 08:15:00,67093.1,2024-03-08 14:30:00,68301.37571428572,take_profit,33.89127126850184,40950.0,1.8008941519853983,False,1.75,1.75,25,161679.5615176679,202629.5615176679,67015.3857142857,68301.37571428572,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
45,2024-03-09 10:00:00,68263.9,2024-03-09 10:15:00,68001.96142857142,stop_loss,48.10288126441802,-12599.999999999998,-0.38371463017579505,False,1.75,1.75,1,202629.5615176679,190029.5615176679,68001.96142857142,69115.20035714285,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
46,2024-03-09 10:15:00,68113.8,2024-03-09 14:45:00,68149.09285714285,stop_loss,46.00506994648337,1623.6503614680246,0.05181454733526722,False,1.75,1.75,18,190029.5615176679,191653.21187913592,68149.09285714285,69003.91928571428,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
47,2024-03-11 00:00:00,68909.4,2024-03-11 00:30:00,68441.43857142856,stop_loss,26.925296040882163,-12599.999999999998,-0.6790966523746169,False,1.75,1.75,2,191653.21187913592,179053.21187913592,68441.43857142856,70430.27464285714,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
48,2024-03-12 06:15:00,71590.0,2024-03-12 08:00:00,71888.37857142858,stop_loss,20.75040230371804,6191.475395951638,0.41678805898669763,False,1.75,1.75,7,179053.21187913592,185244.68727508758,71888.37857142858,73563.45571428572,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
49,2024-03-12 08:15:00,71666.6,2024-03-12 10:15:00,71771.95000000001,stop_loss,22.432816005127716,2363.2971661403353,0.14700013674432136,False,1.75,1.75,8,185244.68727508758,187607.98444122792,71771.95000000001,73492.05071428571,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
50,2024-03-21 11:15:00,66926.0,2024-03-21 13:45:00,66989.25714285715,stop_loss,22.17044092029934,1402.4387485014609,0.09451803911357869,False,1.75,1.75,10,187607.98444122792,189010.4231897294,66989.25714285715,68773.05392857143,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
51,2024-03-22 00:30:00,65690.1,2024-03-22 09:30:00,65712.74785714287,stop_loss,20.329802963097194,460.4264732507115,0.03447681940331909,False,1.25,1.25,36,189010.4231897294,189470.8496629801,65712.74785714287,67323.47785714286,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
52,2024-03-27 00:00:00,69972.6,2024-03-27 01:45:00,70253.65,stop_loss,28.750346711046134,8080.284943139181,0.40165722011185573,False,1.25,1.25,7,189470.8496629801,197551.13460611927,70253.65,71127.58607142858,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
53,2024-03-29 03:15:00,70349.3,2024-03-29 04:45:00,70391.63571428572,stop_loss,43.13725490196079,1826.246498599386,0.06017929714398442,False,1.25,1.25,6,197551.13460611927,199377.38110471866,70391.63571428572,71119.08125,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
54,2024-03-29 04:45:00,70427.0,2024-03-29 06:00:00,70151.34285714285,stop_loss,41.89987562188979,-11550.0,-0.39140832756918204,False,1.25,1.25,5,199377.38110471866,187827.38110471866,70151.34285714285,71219.5142857143,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
55,2024-03-29 06:15:00,70379.8,2024-03-29 07:30:00,70060.7242857143,stop_loss,36.19830492538837,-11550.000000000002,-0.45336263286582756,False,1.25,1.25,5,187827.38110471866,176277.38110471866,70060.7242857143,71297.14267857141,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
56,2024-04-05 06:15:00,67000.0,2024-04-05 09:15:00,66640.45,stop_loss,19.187694813840267,-6898.935670316324,-0.5366417910447805,False,0.75,0.75,12,176277.38110471866,169378.44543440233,66640.45,68368.0642857143,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
57,2024-04-05 09:45:00,66817.4,2024-04-05 11:45:00,66487.95714285714,stop_loss,11.38978638339403,-3752.2837683921484,-0.49304950079299403,False,0.75,0.75,8,169378.44543440233,165626.1616660102,66487.95714285714,68200.21785714285,10500,6300.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
58,2024-04-09 00:30:00,71488.7,2024-04-09 01:00:00,71123.72428571428,stop_loss,18.987564730334405,-6930.000000000001,-0.5105362306010774,False,1.25,1.25,2,165626.1616660102,158696.1616660102,71123.72428571428,72538.00517857143,10500,6300.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
59,2024-04-09 01:00:00,71122.6,2024-04-09 03:45:00,71245.85714285714,stop_loss,16.045009376953402,1977.6620129192822,0.17330235798064061,False,1.25,1.25,11,158696.1616660102,160673.82367892948,71245.85714285714,72364.34125000001,10500,6300.0,3,5,0.4,Tier 1: $0k-$150k ($5.0k risk)
60,2024-04-09 04:00:00,71171.1,2024-04-09 05:30:00,71058.92857142858,stop_loss,26.462039982718736,-2968.2848277757557,-0.15760811420847234,False,1.25,1.25,6,160673.82367892948,157705.53885115372,71058.92857142858,72425.96357142857,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
61,2024-04-09 05:30:00,71038.4,2024-04-09 06:45:00,70642.74714285714,stop_loss,29.19225728181685,-11550.0,-0.5569563181924845,False,1.25,1.25,5,157705.53885115372,146155.53885115372,70642.74714285714,72175.90196428569,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
62,2024-04-09 06:45:00,70819.0,2024-04-09 07:45:00,70338.36142857143,stop_loss,24.030530811688017,-11550.000000000002,-0.6786859055176881,False,1.25,1.25,4,146155.53885115372,134605.53885115372,70338.36142857143,72200.83589285713,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
63,2024-04-09 09:00:00,70809.2,2024-04-09 13:45:00,70154.07142857143,stop_loss,4.805142126119432,-3147.9858965958283,-0.9252026169319274,False,1.25,1.25,19,134605.53885115372,131457.55295455788,70154.07142857143,72783.64732142855,5000,3000.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
64,2024-04-20 00:45:00,63407.4,2024-04-20 01:30:00,63449.85071428571,stop_loss,4.604960199986868,195.48384974671313,0.06694914834185127,False,1.25,0.75,3,131457.55295455788,131653.03680430457,63449.85071428571,65467.678392857146,5000,3000.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
65,2024-04-20 01:30:00,63602.1,2024-04-20 06:00:00,64006.1,pos_exit,3.926121608812465,1586.153129960236,0.6351991522292503,False,0.75,-0.25,18,131653.03680430457,133239.1899342648,63434.65714285714,65512.38214285714,5000,3000.0,3,0,0.4,Tier 1: $0k-$150k ($5.0k risk)
66,2024-04-20 09:00:00,63521.7,2024-04-20 15:30:00,64253.23928571429,take_profit,17.08725729992014,12499.999999999938,1.151636819723487,False,0.75,0.75,26,133239.1899342648,145739.18993426475,63442.22142857143,64253.23928571429,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
67,2024-04-22 01:45:00,64634.3,2024-04-22 03:45:00,65917.10857142857,take_profit,12.326468930894933,15812.49999999998,1.9847179770316532,False,1.25,1.25,8,145739.18993426475,161551.68993426472,64188.10571428572,65917.10857142857,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
68,2024-05-14 06:30:00,61973.4,2024-05-14 10:00:00,61644.635714285716,stop_loss,22.54552816350539,-7412.164462726157,-0.5304925753860293,False,0.75,0.75,14,161551.68993426472,154139.52547153857,61644.635714285716,63137.71071428572,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
69,2024-05-22 02:45:00,70042.0,2024-05-22 04:30:00,69715.26142857144,stop_loss,38.562940227443654,-12599.999999999998,-0.46648949405865464,False,1.75,1.75,7,154139.52547153857,141539.52547153857,69715.26142857144,71103.90035714285,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
70,2024-05-22 04:30:00,69372.7,2024-05-22 07:15:00,69719.71428571429,stop_loss,35.29115200403339,12246.53390471418,0.5002173559833952,False,1.75,1.75,11,141539.52547153857,153786.05937625276,69719.71428571429,70533.04749999999,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
71,2024-05-26 02:30:00,68905.2,2024-05-26 07:30:00,69468.8475,take_profit,72.65179034768754,40949.999999998676,0.8180043015621555,False,1.75,1.75,20,153786.05937625276,194736.05937625142,68916.12857142858,69468.8475,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
72,2024-05-31 07:30:00,68212.6,2024-05-31 09:15:00,67963.60857142859,stop_loss,46.387138972083534,-11550.000000000002,-0.36502263302002635,False,1.25,1.25,7,194736.05937625142,183186.05937625142,67963.60857142859,68928.45035714285,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
73,2024-06-04 05:45:00,68995.4,2024-06-04 07:00:00,68968.62142857144,stop_loss,48.9021956087845,-1309.5309381230759,-0.03881211128358769,False,1.25,1.25,5,183186.05937625142,181876.52843812836,68968.62142857144,69674.4339285714,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
74,2024-06-04 08:45:00,68873.7,2024-06-04 09:00:00,68889.13285714286,stop_loss,43.46283484122712,670.7557211285161,0.022407475049058226,False,1.25,0.75,1,181876.52843812836,182547.28415925687,68889.13285714286,69637.71482142856,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
75,2024-06-04 09:45:00,68752.5,2024-06-04 13:15:00,69451.54285714286,take_profit,37.5513457176143,26250.000000000546,1.016752637566436,False,0.75,1.25,14,182547.28415925687,208797.28415925743,68779.9,69451.54285714286,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
76,2024-06-06 05:15:00,70880.0,2024-06-06 12:15:00,71416.94321428571,take_profit,61.84313185552567,33206.25000000102,0.7575383948726175,False,1.0,1.25,28,208797.28415925743,242003.53415925844,70838.0,71416.94321428571,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
77,2024-06-13 02:30:00,67882.4,2024-06-13 03:15:00,67526.01285714285,stop_loss,41.036833940618244,-14625.0,-0.5250066922459191,False,0.75,0.75,3,242003.53415925844,227378.53415925844,67526.01285714285,68773.36785714285,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
78,2024-06-26 08:45:00,61458.4,2024-06-26 10:15:00,61206.77285714286,stop_loss,58.12171069439503,-14625.0,-0.4094267713724108,False,0.75,1.25,6,227378.53415925844,212753.53415925844,61206.77285714286,62087.46785714286,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
79,2024-06-26 10:15:00,61293.1,2024-06-26 15:30:00,61175.66428571429,stop_loss,58.33605296284155,-6850.736048300399,-0.19159695673038496,False,1.25,1.25,21,212753.53415925844,205902.79811095804,61175.66428571429,62085.946964285715,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
80,2024-06-28 04:00:00,61712.1,2024-06-28 07:30:00,61431.56428571428,stop_loss,18.921575510777185,-5308.177701327016,-0.45458785924594597,False,1.25,1.25,14,205902.79811095804,200594.62040963102,61431.56428571428,62765.06464285714,10500,6300.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
81,2024-06-28 08:15:00,61373.7,2024-06-28 12:30:00,61401.321428571435,stop_loss,29.0299994614098,801.8500565522063,0.045005317540636657,False,1.25,1.25,17,200594.62040963102,201396.47046618324,61401.321428571435,62060.01589285713,10500,6300.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk)
82,2024-07-02 07:15:00,62678.9,2024-07-02 08:00:00,62493.48714285715,stop_loss,62.29341469616247,-11550.000000000002,-0.2958138339103779,False,1.25,1.25,3,201396.47046618324,189846.47046618324,62493.48714285715,63211.96196428571,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
83,2024-07-02 08:15:00,62681.1,2024-07-02 13:45:00,62505.4,stop_loss,47.407954685384084,-8329.577638221846,-0.28030778017615693,False,1.25,1.25,22,189846.47046618324,181516.8928279614,62505.4,63381.53624999999,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
84,2024-07-07 07:15:00,57249.3,2024-07-07 10:45:00,57510.142857142855,stop_loss,36.95172281408882,9638.59295517764,0.45562628214292955,False,1.25,1.25,14,181516.8928279614,191155.48578313904,57510.142857142855,58147.938750000016,10500,10500.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
85,2024-07-07 11:00:00,57425.9,2024-07-07 13:00:00,57142.52857142857,stop_loss,40.75922565033246,-11550.0,-0.4934557901076525,False,1.25,1.25,8,191155.48578313904,179605.48578313904,57142.52857142857,58240.59285714286,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
86,2024-07-16 08:30:00,62706.5,2024-07-16 15:45:00,64791.65535714285,take_profit,15.925072386692754,33206.2500000001,3.3252619060908395,False,1.25,1.25,29,179605.48578313904,212811.73578313913,63225.49285714285,64791.65535714285,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
87,2024-07-21 07:15:00,66637.3,2024-07-21 13:30:00,66612.08571428571,stop_loss,44.048903272205486,-1110.6616325065072,-0.03783809625283418,False,1.0,1.0,25,212811.73578313913,211701.07415063263,66612.08571428571,67391.14964285714,10500,10500.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
