trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,base_risk,adjusted_risk,streak_level_at_entry,consecutive_losses_at_entry,reduction_pct_at_entry,tier_at_entry
0,2023-02-19 08:00:00,24605.5,2023-02-19 11:15:00,24693.442857142858,tp1_partial,17.574913066947865,1545.588069144744,0.3574113801502021,True,0.5,0.5,13,100000.0,101545.58806914474,24491.70142857143,24889.99642857143,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
0,2023-02-19 08:00:00,24605.5,2023-02-19 15:15:00,24889.99642857143,take_profit,26.362369600421793,7500.000000000048,1.1562310400984757,False,0.5,0.5,29,101545.58806914474,109045.58806914478,24491.70142857143,24889.99642857143,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
1,2023-03-15 10:15:00,24469.1,2023-03-15 11:45:00,24828.97142857143,tp1_partial,9.472964835001303,3409.0493879788437,1.4707178791677278,True,0.5,0.5,6,109045.58806914478,112454.63745712362,24257.972857142857,24996.917857142857,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
1,2023-03-15 10:15:00,24469.1,2023-03-15 12:30:00,24996.917857142857,take_profit,14.209447252501953,7500.000000000051,2.157079161648193,False,0.5,0.5,9,112454.63745712362,119954.63745712367,24257.972857142857,24996.917857142857,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
2,2023-03-19 00:15:00,26977.8,2023-03-19 03:15:00,27154.157142857144,tp1_partial,7.6466379371555195,1348.5392190598,0.6537120997899938,True,0.5,0.25,12,119954.63745712367,121303.17667618347,26716.24714285714,27631.682142857142,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
2,2023-03-19 00:15:00,26977.8,2023-03-19 15:00:00,27631.682142857142,take_profit,11.469956905733278,7499.999999999958,2.4237785989114857,False,0.5,0.25,59,121303.17667618347,128803.17667618343,26716.24714285714,27631.682142857142,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
3,2023-04-28 08:30:00,29199.9,2023-04-28 12:30:00,29378.385714285716,tp1_partial,12.217684225224389,2180.6820958564813,0.6112545395214178,True,0.5,0.5,16,128803.17667618343,130983.85877203991,29036.20285714286,29609.14285714286,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
3,2023-04-28 08:30:00,29199.9,2023-04-28 13:30:00,29036.20285714286,stop_loss,18.32652633783658,-2999.9999999999995,-0.5606085735127224,False,0.5,0.5,20,130983.85877203991,127983.85877203991,29036.20285714286,29609.14285714286,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
4,2023-05-06 08:00:00,29245.0,2023-05-06 12:30:00,29120.69714285714,stop_loss,40.22433687307452,-5000.0,-0.4250396893241872,False,0.5,0.5,18,127983.85877203991,122983.85877203991,29120.69714285714,29555.757142857146,5000,5000.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
5,2023-05-30 00:30:00,27655.9,2023-05-30 02:30:00,27781.4,tp1_partial,14.550140824577122,1826.0426734844289,0.4537910536268933,True,0.75,0.75,8,122983.85877203991,124809.90144552433,27518.444285714286,27999.539285714287,5000,5000.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
5,2023-05-30 00:30:00,27655.9,2023-05-30 10:30:00,27999.539285714287,take_profit,21.82521123686568,7499.99999999992,1.242553255234093,False,0.75,0.75,40,124809.90144552433,132309.90144552424,27518.444285714286,27999.539285714287,5000,5000.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
6,2023-06-07 09:45:00,26476.5,2023-06-07 10:00:00,26486.801428571427,stop_loss,29.609326091737938,305.018357782131,0.038907818523698734,False,0.75,0.25,1,132309.90144552424,132614.91980330637,26486.801428571427,26898.664285714283,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
7,2023-06-18 00:30:00,26406.8,2023-06-18 02:00:00,26495.414285714283,tp1_partial,25.223861773237203,2235.194493991249,0.3355737375005077,True,0.75,0.75,6,132614.91980330637,134850.1142972976,26327.51,26605.024999999998,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
7,2023-06-18 00:30:00,26406.8,2023-06-18 05:15:00,26605.024999999998,take_profit,37.835792659855805,7499.999999999862,0.7506589211869615,False,0.75,0.75,19,134850.1142972976,142350.11429729746,26327.51,26605.024999999998,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
8,2023-07-11 09:45:00,30435.5,2023-07-11 13:30:00,30317.6,stop_loss,42.40882103477471,-5000.0,-0.3873765832662564,False,0.5,0.5,15,142350.11429729746,137350.11429729746,30317.6,30730.25,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
9,2023-08-30 09:15:00,27327.5,2023-08-30 10:30:00,27423.685714285715,tp1_partial,24.43153063539436,2349.9642252587405,0.35197407112145357,True,0.75,0.75,5,137350.11429729746,139700.0785225562,27245.63857142857,27532.153571428567,5000,5000.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
9,2023-08-30 09:15:00,27327.5,2023-08-30 13:30:00,27245.63857142857,stop_loss,36.647295953091536,-3000.0,-0.2995569611981645,False,0.75,0.75,17,139700.0785225562,136700.0785225562,27245.63857142857,27532.153571428567,5000,5000.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
10,2023-10-26 06:00:00,34486.9,2023-10-26 07:00:00,34658.18571428572,tp1_partial,14.226774790154895,2436.8432819137183,0.4966689214911094,True,0.5,0.5,4,136700.0785225562,139136.92180446992,34346.32,34838.35,5000,5000.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
10,2023-10-26 06:00:00,34486.9,2023-10-26 10:00:00,34346.32,stop_loss,21.34016218523234,-2999.9999999999995,-0.4076330432715081,False,0.5,0.5,16,139136.92180446992,136136.92180446992,34346.32,34838.35,5000,5000.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk)
11,2024-01-27 08:45:00,41455.4,2024-01-27 09:00:00,41466.12714285714,stop_loss,17.06526243935758,183.06150808157895,0.025876346283331672,False,0.75,0.25,1,136136.92180446992,136319.9833125515,41466.12714285714,41894.889285714286,5000,3000.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk)
12,2024-01-31 00:45:00,42913.0,2024-01-31 07:45:00,43058.94285714286,tp1_partial,7.22048742978772,1053.778565467311,0.34009008259235657,True,1.25,1.25,28,136319.9833125515,137373.76187801882,42608.311428571425,43788.97964285714,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
12,2024-01-31 00:45:00,42913.0,2024-01-31 09:45:00,42608.311428571425,stop_loss,10.830731144681579,-3299.9999999999995,-0.7100146142860544,False,1.25,1.25,36,137373.76187801882,134073.76187801882,42608.311428571425,43788.97964285714,5000,5000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk)
13,2024-02-10 10:45:00,46872.6,2024-02-10 11:15:00,47109.7,tp1_partial,11.565468814539422,2742.17265592728,0.5058392323020241,True,1.0,1.0,2,134073.76187801882,136815.9345339461,46682.37857142857,47419.486607142855,5000,5000.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk)
