timestamp,symbol,open,high,low,close,volume,quote_volume
2026-01-21 12:40:00+00:00,BTCUSDT,88616.8,88620.0,88550.4,88580.3,346.606,30702943.9054
2026-01-21 12:45:00+00:00,BTCUSDT,88580.2,88642.6,88480.7,88595.5,437.117,38705461.7799
2026-01-21 12:50:00+00:00,BTCUSDT,88595.6,88690.4,88595.5,88675.2,413.546,36659270.9855
2026-01-21 12:55:00+00:00,BTCUSDT,88675.2,88735.0,88657.9,88692.5,412.026,36545311.8939
2026-01-21 13:00:00+00:00,BTCUSDT,88692.5,88885.2,88613.1,88884.8,627.932,55731678.0022
2026-01-21 13:05:00+00:00,BTCUSDT,88884.8,88956.8,88830.4,88862.0,806.964,71737998.8543
2026-01-21 13:10:00+00:00,BTCUSDT,88862.0,88957.8,88855.2,88900.1,354.236,31495572.6813
2026-01-21 13:15:00+00:00,BTCUSDT,88900.1,88930.0,88800.0,88806.9,362.194,32185637.215
2026-01-21 13:20:00+00:00,BTCUSDT,88806.9,88821.0,88736.2,88763.1,399.206,35438838.2612
2026-01-21 13:25:00+00:00,BTCUSDT,88763.1,88830.8,88714.3,88807.0,662.846,58842074.7029
2026-01-21 13:30:00+00:00,BTCUSDT,88806.9,88999.1,88700.2,88959.7,651.532,57910211.0429
2026-01-21 13:35:00+00:00,BTCUSDT,88959.7,88988.7,88713.1,88769.1,640.904,56939134.7568
2026-01-21 13:40:00+00:00,BTCUSDT,88769.1,88769.1,88636.2,88667.0,411.741,36517657.9472
2026-01-21 13:45:00+00:00,BTCUSDT,88667.0,88716.8,88514.8,88600.0,737.061,65313398.0542
2026-01-21 13:50:00+00:00,BTCUSDT,88599.9,88800.0,88514.5,88747.1,471.615,41814840.2217
2026-01-21 13:55:00+00:00,BTCUSDT,88747.1,88848.7,88631.1,88631.2,484.995,43052294.8498
2026-01-21 14:00:00+00:00,BTCUSDT,88631.1,88944.2,88567.0,88776.7,714.751,63399864.3102
2026-01-21 14:05:00+00:00,BTCUSDT,88776.7,89271.2,88759.9,89087.5,2629.437,234343555.9614
2026-01-21 14:10:00+00:00,BTCUSDT,89087.5,89688.0,89056.4,89527.5,2961.777,264868730.9067
2026-01-21 14:15:00+00:00,BTCUSDT,89527.5,89616.6,89368.7,89476.4,1455.164,130229565.5727
2026-01-21 14:20:00+00:00,BTCUSDT,89476.5,89667.0,89315.2,89628.2,1833.632,164168000.3192
2026-01-21 14:25:00+00:00,BTCUSDT,89628.2,89673.2,89298.0,89551.8,1306.089,116869136.8861
2026-01-21 14:30:00+00:00,BTCUSDT,89551.7,89966.0,89496.8,89893.0,3448.985,309633140.5819
2026-01-21 14:35:00+00:00,BTCUSDT,89893.0,89900.0,89433.5,89752.8,2067.106,185354839.1547
2026-01-21 14:40:00+00:00,BTCUSDT,89752.8,89764.7,89533.5,89637.1,1073.133,96206390.9677
2026-01-21 14:45:00+00:00,BTCUSDT,89637.1,89757.5,89431.6,89518.0,1108.27,99263836.7201
2026-01-21 14:50:00+00:00,BTCUSDT,89517.9,89650.0,89306.4,89629.2,910.461,81451294.4878
2026-01-21 14:55:00+00:00,BTCUSDT,89629.1,89900.0,89534.5,89755.7,1233.981,110746615.2399
2026-01-21 15:00:00+00:00,BTCUSDT,89755.7,89999.0,89705.0,89707.6,1201.701,107982539.7167
2026-01-21 15:05:00+00:00,BTCUSDT,89707.7,90171.0,89707.7,90103.1,2274.311,204799004.0554
2026-01-21 15:10:00+00:00,BTCUSDT,90103.1,90349.4,90058.9,90304.5,1829.336,164965702.6109
2026-01-21 15:15:00+00:00,BTCUSDT,90304.6,90599.5,90251.1,90382.3,3268.697,295514853.359
2026-01-21 15:20:00+00:00,BTCUSDT,90382.4,90386.5,90099.3,90240.0,1328.439,119847103.0757
2026-01-21 15:25:00+00:00,BTCUSDT,90240.1,90280.0,89935.7,89980.6,1227.685,110578037.5001
2026-01-21 15:30:00+00:00,BTCUSDT,89980.5,90152.7,89859.3,90128.5,1056.358,95063359.6187
2026-01-21 15:35:00+00:00,BTCUSDT,90128.5,90144.0,89795.4,89963.9,779.52,70139455.4712
2026-01-21 15:40:00+00:00,BTCUSDT,89963.9,90067.8,89867.8,90064.9,437.831,39392862.3697
2026-01-21 15:45:00+00:00,BTCUSDT,90064.9,90169.8,89932.4,90100.0,594.351,53534428.5569
2026-01-21 15:50:00+00:00,BTCUSDT,90100.1,90333.0,90081.5,90297.0,689.96,62267091.9515
2026-01-21 15:55:00+00:00,BTCUSDT,90296.9,90322.8,90207.0,90237.1,372.108,33591328.5978
2026-01-21 16:00:00+00:00,BTCUSDT,90237.2,90323.8,89962.1,90008.7,1129.412,101792023.6092
2026-01-21 16:05:00+00:00,BTCUSDT,90008.6,90026.1,89745.0,89782.3,1581.702,142121824.2031
2026-01-21 16:10:00+00:00,BTCUSDT,89782.3,89925.7,89699.9,89704.8,735.12,66017943.373
2026-01-21 16:15:00+00:00,BTCUSDT,89704.9,89788.4,89567.5,89649.9,1104.001,98984420.6205
2026-01-21 16:20:00+00:00,BTCUSDT,89649.9,89662.5,89211.7,89413.6,2195.579,196322017.2786
2026-01-21 16:25:00+00:00,BTCUSDT,89413.6,89589.5,89260.9,89536.3,891.305,79728419.4382
2026-01-21 16:30:00+00:00,BTCUSDT,89536.4,89536.4,89061.9,89133.1,1207.289,107776601.241
2026-01-21 16:35:00+00:00,BTCUSDT,89133.1,89185.2,88717.4,88830.0,2702.179,240213302.3656
2026-01-21 16:40:00+00:00,BTCUSDT,88830.0,88830.0,88053.3,88119.7,4523.146,399667191.2633
2026-01-21 16:45:00+00:00,BTCUSDT,88119.8,88642.9,88098.2,88597.0,2643.265,233565745.1654
2026-01-21 16:50:00+00:00,BTCUSDT,88596.9,88596.9,88185.3,88247.7,1607.618,142034295.6997
2026-01-21 16:55:00+00:00,BTCUSDT,88247.7,88299.8,87537.8,87562.3,5971.17,524087324.9697
2026-01-21 17:00:00+00:00,BTCUSDT,87562.3,88076.0,87558.9,88054.7,2780.766,244116668.5571
2026-01-21 17:05:00+00:00,BTCUSDT,88054.7,88082.0,87760.8,87774.0,1709.517,150304455.9214
2026-01-21 17:10:00+00:00,BTCUSDT,87774.0,87851.4,87205.5,87279.4,3132.726,274027460.5732
2026-01-21 17:15:00+00:00,BTCUSDT,87279.4,87818.1,87215.6,87737.4,2385.047,208619651.3949
2026-01-21 17:20:00+00:00,BTCUSDT,87737.0,87846.0,87460.0,87602.8,1333.136,116852552.3423
2026-01-21 17:25:00+00:00,BTCUSDT,87602.8,87795.1,87516.1,87741.0,834.266,73137681.4739
2026-01-21 17:30:00+00:00,BTCUSDT,87741.0,87857.9,87461.0,87560.0,1427.814,125195272.4476
2026-01-21 17:35:00+00:00,BTCUSDT,87559.9,87899.0,87463.3,87785.5,1172.92,102853905.0627
2026-01-21 17:40:00+00:00,BTCUSDT,87785.3,88132.2,87779.0,87883.9,1187.568,104447755.6927
2026-01-21 17:45:00+00:00,BTCUSDT,87883.8,88018.2,87802.5,87957.6,764.792,67231612.5098
2026-01-21 17:50:00+00:00,BTCUSDT,87957.5,88026.5,87864.6,87915.9,501.222,44070727.9537
2026-01-21 17:55:00+00:00,BTCUSDT,87915.9,87980.0,87806.5,87897.0,530.334,46609070.1123
2026-01-21 18:00:00+00:00,BTCUSDT,87897.0,87958.3,87550.0,87648.6,827.974,72627829.7708
2026-01-21 18:05:00+00:00,BTCUSDT,87648.7,87838.4,87621.9,87659.2,718.46,63030700.9338
2026-01-21 18:10:00+00:00,BTCUSDT,87659.1,88061.7,87650.8,87871.4,905.454,79598555.4329
2026-01-21 18:15:00+00:00,BTCUSDT,87871.4,87956.1,87828.1,87916.7,441.133,38775068.862
2026-01-21 18:20:00+00:00,BTCUSDT,87916.6,88000.0,87804.5,87830.1,512.274,45037135.5837
2026-01-21 18:25:00+00:00,BTCUSDT,87830.0,88016.7,87830.0,87982.5,407.942,35871640.5338
2026-01-21 18:30:00+00:00,BTCUSDT,87982.4,88063.7,87925.3,87933.9,378.177,33274839.9866
2026-01-21 18:35:00+00:00,BTCUSDT,87933.8,88122.1,87908.3,88092.4,544.343,47914649.6505
2026-01-21 18:40:00+00:00,BTCUSDT,88092.5,88224.8,88012.9,88081.7,648.94,57185049.5432
2026-01-21 18:45:00+00:00,BTCUSDT,88081.8,88544.9,88077.6,88517.5,1599.393,141356934.1891
2026-01-21 18:50:00+00:00,BTCUSDT,88517.6,88633.0,88372.1,88403.8,1146.923,101504256.1768
2026-01-21 18:55:00+00:00,BTCUSDT,88403.7,88509.2,88340.5,88441.1,384.948,34031902.9785
2026-01-21 19:00:00+00:00,BTCUSDT,88441.1,88609.5,88274.1,88317.8,838.298,74157665.8703
2026-01-21 19:05:00+00:00,BTCUSDT,88317.8,88369.1,88230.3,88262.0,870.152,76817834.4331
2026-01-21 19:10:00+00:00,BTCUSDT,88262.1,88403.7,88262.1,88356.7,218.338,19287445.6352
2026-01-21 19:15:00+00:00,BTCUSDT,88356.8,88483.0,88324.6,88461.5,423.038,37399869.6212
2026-01-21 19:20:00+00:00,BTCUSDT,88461.5,88640.8,88376.5,88577.0,461.133,40814535.2607
2026-01-21 19:25:00+00:00,BTCUSDT,88577.0,89715.9,88492.6,89616.3,5497.695,490682346.1614
2026-01-21 19:30:00+00:00,BTCUSDT,89616.4,89993.3,89465.3,89933.9,3822.36,342900774.0853
2026-01-21 19:35:00+00:00,BTCUSDT,89933.9,90153.6,89804.0,89863.9,3587.35,322737698.471
2026-01-21 19:40:00+00:00,BTCUSDT,89863.9,90097.2,89750.0,90011.8,2110.857,189867619.3823
2026-01-21 19:45:00+00:00,BTCUSDT,90012.0,90380.0,89975.7,90295.1,2510.218,226438162.6532
2026-01-21 19:50:00+00:00,BTCUSDT,90295.0,90427.6,89835.7,90152.2,2455.143,221175704.5105
2026-01-21 19:55:00+00:00,BTCUSDT,90152.2,90356.0,90125.1,90321.9,954.696,86148153.0838
2026-01-21 20:00:00+00:00,BTCUSDT,90321.9,90342.5,89877.4,89992.2,1566.647,141075124.9395
2026-01-21 20:05:00+00:00,BTCUSDT,89992.3,90009.9,89768.9,89876.5,1190.564,107033188.7696
2026-01-21 20:10:00+00:00,BTCUSDT,89876.6,89919.3,89700.0,89874.4,1141.014,102456539.6949
2026-01-21 20:15:00+00:00,BTCUSDT,89874.4,89888.5,89601.0,89606.7,912.273,81848102.4079
2026-01-21 20:20:00+00:00,BTCUSDT,89606.7,89694.2,89413.6,89657.5,1496.327,133961626.5781
2026-01-21 20:25:00+00:00,BTCUSDT,89657.6,89758.7,89488.0,89707.5,530.381,47537146.4726
2026-01-21 20:30:00+00:00,BTCUSDT,89707.5,89971.0,89556.3,89962.2,1034.81,92940121.9962
2026-01-21 20:35:00+00:00,BTCUSDT,89961.7,89990.0,89846.1,89846.1,535.981,48202502.062
2026-01-21 20:40:00+00:00,BTCUSDT,89846.1,89949.9,89706.5,89864.9,756.529,67961195.1717
2026-01-21 20:45:00+00:00,BTCUSDT,89864.8,90179.9,89850.0,90108.2,906.881,81680320.1368
2026-01-21 20:50:00+00:00,BTCUSDT,90108.3,90137.6,90013.4,90092.4,521.77,47002830.392
2026-01-21 20:55:00+00:00,BTCUSDT,90092.4,90172.5,90009.0,90170.8,692.512,62399204.3294
2026-01-21 21:00:00+00:00,BTCUSDT,90170.8,90177.2,89895.3,90058.7,1023.084,92122283.6306
2026-01-21 21:05:00+00:00,BTCUSDT,90058.7,90167.8,90023.3,90087.2,274.008,24685366.7818
2026-01-21 21:10:00+00:00,BTCUSDT,90087.3,90087.7,90000.0,90065.5,285.654,25722252.7485
2026-01-21 21:15:00+00:00,BTCUSDT,90065.4,90312.4,90028.3,90277.0,562.639,50739546.3976
2026-01-21 21:20:00+00:00,BTCUSDT,90277.1,90277.1,90111.0,90115.1,430.349,38812444.2393
2026-01-21 21:25:00+00:00,BTCUSDT,90115.2,90115.2,90008.6,90038.1,505.721,45552973.1281
2026-01-21 21:30:00+00:00,BTCUSDT,90038.1,90151.8,90016.4,90113.4,416.708,37538993.6263
2026-01-21 21:35:00+00:00,BTCUSDT,90113.4,90181.1,90048.2,90149.0,179.123,16140890.4949
2026-01-21 21:40:00+00:00,BTCUSDT,90148.9,90232.0,90100.2,90215.0,266.215,24007288.4884
2026-01-21 21:45:00+00:00,BTCUSDT,90215.0,90224.4,90098.1,90109.7,175.923,15863832.1662
2026-01-21 21:50:00+00:00,BTCUSDT,90109.7,90198.4,90107.8,90156.7,172.553,15556489.4223
2026-01-21 21:55:00+00:00,BTCUSDT,90156.6,90240.5,90118.2,90203.8,230.352,20774940.6846
2026-01-21 22:00:00+00:00,BTCUSDT,90203.8,90255.5,90161.1,90242.8,257.658,23241767.5317
2026-01-21 22:05:00+00:00,BTCUSDT,90242.8,90272.7,90214.8,90272.6,154.805,13969582.2522
2026-01-21 22:10:00+00:00,BTCUSDT,90272.7,90349.0,90167.8,90167.8,529.017,47766686.2987
2026-01-21 22:15:00+00:00,BTCUSDT,90167.8,90191.9,90062.5,90087.2,316.489,28520931.4485
2026-01-21 22:20:00+00:00,BTCUSDT,90087.2,90087.3,89925.1,89925.1,408.735,36787745.9247
2026-01-21 22:25:00+00:00,BTCUSDT,89925.1,90027.1,89900.0,89953.0,272.46,24508603.987
2026-01-21 22:30:00+00:00,BTCUSDT,89953.1,89976.6,89901.9,89975.1,181.611,16334153.1434
2026-01-21 22:35:00+00:00,BTCUSDT,89975.2,90069.0,89875.0,89875.0,233.405,21004128.2265
2026-01-21 22:40:00+00:00,BTCUSDT,89875.0,89990.6,89852.7,89915.0,316.12,28425408.1275
2026-01-21 22:45:00+00:00,BTCUSDT,89915.0,89965.3,89837.0,89897.3,125.11,11247539.0859
2026-01-21 22:50:00+00:00,BTCUSDT,89897.4,89940.7,89836.9,89940.7,197.444,17746324.7426
2026-01-21 22:55:00+00:00,BTCUSDT,89940.6,89950.0,89700.4,89728.5,430.141,38625908.1135
2026-01-21 23:00:00+00:00,BTCUSDT,89728.4,89892.0,89671.3,89854.5,521.363,46803041.9085
2026-01-21 23:05:00+00:00,BTCUSDT,89854.5,89929.7,89833.4,89890.1,154.129,13855125.6924
2026-01-21 23:10:00+00:00,BTCUSDT,89890.1,90191.9,89832.3,90148.7,1503.006,135402060.6124
2026-01-21 23:15:00+00:00,BTCUSDT,90148.7,90148.8,89971.7,90002.6,405.625,36534682.8976
2026-01-21 23:20:00+00:00,BTCUSDT,90002.7,90002.7,89835.3,89906.0,287.861,25877048.9949
2026-01-21 23:25:00+00:00,BTCUSDT,89906.1,90000.0,89906.0,89985.3,94.85,8532101.0702
2026-01-21 23:30:00+00:00,BTCUSDT,89985.3,89985.3,89835.2,89865.7,147.407,13250087.7716
2026-01-21 23:35:00+00:00,BTCUSDT,89865.6,89865.7,89740.1,89742.6,171.629,15412369.8006
2026-01-21 23:40:00+00:00,BTCUSDT,89742.5,89749.6,89500.3,89506.6,1362.021,122033196.9403
2026-01-21 23:45:00+00:00,BTCUSDT,89506.7,89590.5,89326.8,89326.9,1040.371,93058637.9773
2026-01-21 23:50:00+00:00,BTCUSDT,89326.9,89441.2,89317.9,89394.0,623.667,55742266.4439
2026-01-21 23:55:00+00:00,BTCUSDT,89394.0,89475.1,89393.9,89411.4,233.702,20899904.2839
2026-01-22 00:00:00+00:00,BTCUSDT,89411.4,89581.7,89411.3,89563.5,648.471,58029575.5363
2026-01-22 00:05:00+00:00,BTCUSDT,89563.5,89653.9,89505.9,89632.5,544.654,48796546.5538
2026-01-22 00:10:00+00:00,BTCUSDT,89632.5,89684.1,89554.3,89669.2,329.918,29576042.0164
2026-01-22 00:15:00+00:00,BTCUSDT,89669.2,89721.9,89558.0,89695.9,272.846,24464040.2568
2026-01-22 00:20:00+00:00,BTCUSDT,89695.9,89765.0,89660.6,89762.1,280.877,25200237.8707
2026-01-22 00:25:00+00:00,BTCUSDT,89762.1,89855.0,89762.0,89797.6,343.637,30859188.3572
2026-01-22 00:30:00+00:00,BTCUSDT,89797.7,89938.2,89791.4,89846.1,353.441,31770999.6465
2026-01-22 00:35:00+00:00,BTCUSDT,89846.0,89896.6,89833.7,89883.0,168.955,15183169.255
2026-01-22 00:40:00+00:00,BTCUSDT,89883.0,89966.8,89859.3,89893.7,150.03,13489561.7546
2026-01-22 00:45:00+00:00,BTCUSDT,89893.8,89930.7,89859.2,89909.3,137.144,12329494.101
2026-01-22 00:50:00+00:00,BTCUSDT,89909.4,90000.0,89883.9,89940.0,333.242,29978431.3246
2026-01-22 00:55:00+00:00,BTCUSDT,89940.0,89979.2,89821.4,89869.6,163.345,14683849.4823
2026-01-22 01:00:00+00:00,BTCUSDT,89869.7,90076.6,89770.3,89963.0,544.798,49001742.2633
2026-01-22 01:05:00+00:00,BTCUSDT,89963.1,89963.1,89857.3,89919.9,256.438,23056910.3712
2026-01-22 01:10:00+00:00,BTCUSDT,89920.0,89967.4,89887.9,89967.4,145.459,13080952.7305
2026-01-22 01:15:00+00:00,BTCUSDT,89967.3,90113.0,89951.9,90060.4,485.405,43709198.7263
2026-01-22 01:20:00+00:00,BTCUSDT,90060.5,90164.3,89996.7,90089.6,298.235,26859067.0258
2026-01-22 01:25:00+00:00,BTCUSDT,90089.6,90163.1,90040.4,90090.0,282.521,25456315.142
2026-01-22 01:30:00+00:00,BTCUSDT,90090.0,90149.9,90000.0,90035.4,202.509,18240423.7804
2026-01-22 01:35:00+00:00,BTCUSDT,90035.5,90047.5,89977.8,89990.9,199.153,17924196.4684
2026-01-22 01:40:00+00:00,BTCUSDT,89990.9,89994.5,89873.8,89958.7,208.34,18737284.4362
2026-01-22 01:45:00+00:00,BTCUSDT,89958.8,90096.4,89905.7,90091.9,148.498,13362225.6861
2026-01-22 01:50:00+00:00,BTCUSDT,90091.9,90137.9,89964.3,90101.8,200.853,18087173.5415
2026-01-22 01:55:00+00:00,BTCUSDT,90101.7,90112.6,90023.6,90071.1,107.77,9706965.2081
2026-01-22 02:00:00+00:00,BTCUSDT,90071.1,90102.6,89983.7,90000.0,208.087,18733121.5906
2026-01-22 02:05:00+00:00,BTCUSDT,90000.1,90121.7,90000.0,90098.9,237.608,21400070.951
2026-01-22 02:10:00+00:00,BTCUSDT,90098.8,90181.1,89995.0,90137.3,419.373,37780481.414
2026-01-22 02:15:00+00:00,BTCUSDT,90137.3,90246.9,90099.1,90211.3,430.461,38822343.1978
2026-01-22 02:20:00+00:00,BTCUSDT,90211.3,90267.7,90160.1,90229.7,359.525,32439922.9187
2026-01-22 02:25:00+00:00,BTCUSDT,90229.6,90327.7,90220.0,90248.7,280.191,25293598.18
2026-01-22 02:30:00+00:00,BTCUSDT,90248.7,90248.7,90030.0,90048.0,431.315,38868604.4012
2026-01-22 02:35:00+00:00,BTCUSDT,90048.0,90067.1,90001.1,90052.3,165.896,14936892.1893
2026-01-22 02:40:00+00:00,BTCUSDT,90052.3,90117.0,90019.3,90081.3,163.869,14758417.7894
2026-01-22 02:45:00+00:00,BTCUSDT,90081.2,90081.3,90012.5,90043.7,129.189,11633019.0119
2026-01-22 02:50:00+00:00,BTCUSDT,90043.7,90043.8,89808.0,89843.1,737.599,66308913.9448
2026-01-22 02:55:00+00:00,BTCUSDT,89843.1,89929.9,89805.6,89901.8,273.303,24565632.1318
2026-01-22 03:00:00+00:00,BTCUSDT,89901.9,90047.5,89901.9,90035.0,283.155,25478840.1954
2026-01-22 03:05:00+00:00,BTCUSDT,90035.0,90125.2,90015.7,90081.7,214.655,19336442.8732
2026-01-22 03:10:00+00:00,BTCUSDT,90081.7,90128.0,90061.4,90061.4,88.363,7960977.5393
2026-01-22 03:15:00+00:00,BTCUSDT,90061.4,90061.4,89800.9,89902.1,539.292,48481804.5701
2026-01-22 03:20:00+00:00,BTCUSDT,89902.1,89996.1,89902.0,89985.8,132.524,11922363.3573
2026-01-22 03:25:00+00:00,BTCUSDT,89985.8,89985.9,89843.5,89897.4,175.963,15819082.3947
2026-01-22 03:30:00+00:00,BTCUSDT,89897.4,89897.5,89698.0,89711.8,797.327,71584253.3753
2026-01-22 03:35:00+00:00,BTCUSDT,89711.8,89812.6,89660.3,89775.1,272.447,24448374.0743
2026-01-22 03:40:00+00:00,BTCUSDT,89775.2,89808.3,89759.5,89797.2,85.807,7704789.2218
2026-01-22 03:45:00+00:00,BTCUSDT,89797.2,89856.5,89776.3,89845.7,150.903,13554729.7312
2026-01-22 03:50:00+00:00,BTCUSDT,89845.8,89850.0,89824.6,89833.5,65.475,5881911.7523
2026-01-22 03:55:00+00:00,BTCUSDT,89833.5,89863.4,89833.5,89857.0,68.378,6144152.5148
2026-01-22 04:00:00+00:00,BTCUSDT,89856.9,89885.4,89801.0,89801.0,158.958,14282482.642
2026-01-22 04:05:00+00:00,BTCUSDT,89801.1,89927.9,89801.0,89916.1,162.392,14597295.1863
2026-01-22 04:10:00+00:00,BTCUSDT,89916.1,89949.6,89845.1,89845.1,121.298,10904790.5459
2026-01-22 04:15:00+00:00,BTCUSDT,89845.1,89900.0,89785.0,89879.4,164.575,14783953.3739
2026-01-22 04:20:00+00:00,BTCUSDT,89879.4,89891.1,89801.2,89878.7,75.702,6801900.5294
2026-01-22 04:25:00+00:00,BTCUSDT,89878.6,89945.9,89862.3,89945.8,85.702,7705285.6379
2026-01-22 04:30:00+00:00,BTCUSDT,89945.9,89980.0,89886.3,89961.9,264.211,23756902.564
2026-01-22 04:35:00+00:00,BTCUSDT,89961.9,89987.2,89862.4,89862.4,91.839,8260044.7608
2026-01-22 04:40:00+00:00,BTCUSDT,89862.5,89952.8,89862.4,89952.7,107.105,9630217.9802
2026-01-22 04:45:00+00:00,BTCUSDT,89952.8,89995.7,89945.0,89995.7,117.594,10580312.5101
2026-01-22 04:50:00+00:00,BTCUSDT,89995.7,90045.7,89988.9,90017.4,184.685,16625003.6794
2026-01-22 04:55:00+00:00,BTCUSDT,90017.5,90024.9,89932.7,89958.3,465.079,41847062.9466
2026-01-22 05:00:00+00:00,BTCUSDT,89958.2,90002.9,89946.4,90002.9,72.892,6557987.6159
2026-01-22 05:05:00+00:00,BTCUSDT,90002.9,90041.3,89975.1,90001.1,52.098,4689313.9811
2026-01-22 05:10:00+00:00,BTCUSDT,90001.1,90030.1,89977.0,90003.0,101.278,9114895.203
2026-01-22 05:15:00+00:00,BTCUSDT,90002.9,90009.6,89985.0,89986.8,81.99,7379160.6124
2026-01-22 05:20:00+00:00,BTCUSDT,89986.7,89986.8,89922.4,89978.6,53.524,4814967.7584
2026-01-22 05:25:00+00:00,BTCUSDT,89978.5,90000.0,89930.0,89930.1,122.528,11023187.9552
2026-01-22 05:30:00+00:00,BTCUSDT,89930.1,89956.1,89924.5,89929.0,85.775,7714714.3956
2026-01-22 05:35:00+00:00,BTCUSDT,89928.9,89960.0,89879.7,89960.0,125.231,11261303.903
2026-01-22 05:40:00+00:00,BTCUSDT,89959.9,90009.3,89951.7,89964.1,148.986,13404418.8476
2026-01-22 05:45:00+00:00,BTCUSDT,89964.1,90003.9,89950.0,89980.0,120.488,10841293.981
2026-01-22 05:50:00+00:00,BTCUSDT,89980.1,90020.6,89905.6,89916.0,198.821,17887911.2359
2026-01-22 05:55:00+00:00,BTCUSDT,89916.0,89984.5,89882.3,89981.8,204.386,18380676.0625
2026-01-22 06:00:00+00:00,BTCUSDT,89981.8,90091.6,89981.8,90080.8,178.317,16052576.5859
2026-01-22 06:05:00+00:00,BTCUSDT,90080.8,90080.8,89890.1,89908.9,305.186,27461063.2413
2026-01-22 06:10:00+00:00,BTCUSDT,89909.0,89999.1,89850.0,89995.2,296.419,26655332.3828
2026-01-22 06:15:00+00:00,BTCUSDT,89995.1,90047.4,89937.0,89985.8,225.574,20301538.0674
2026-01-22 06:20:00+00:00,BTCUSDT,89985.8,90031.5,89941.4,89953.5,106.039,9543131.5555
2026-01-22 06:25:00+00:00,BTCUSDT,89953.5,89970.0,89937.7,89962.0,68.377,6150782.4532
2026-01-22 06:30:00+00:00,BTCUSDT,89962.0,90047.4,89950.5,90009.2,173.083,15581139.5561
2026-01-22 06:35:00+00:00,BTCUSDT,90009.2,90100.0,90000.0,90077.8,231.461,20846970.2639
2026-01-22 06:40:00+00:00,BTCUSDT,90077.8,90155.9,90062.9,90110.3,331.922,29913302.3897
2026-01-22 06:45:00+00:00,BTCUSDT,90110.3,90170.1,90107.5,90133.6,157.534,14200928.2191
2026-01-22 06:50:00+00:00,BTCUSDT,90133.7,90155.4,90099.9,90135.0,186.872,16842785.9384
