trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,base_risk,adjusted_risk,streak_level_at_entry,consecutive_losses_at_entry,reduction_pct_at_entry,tier_at_entry,entry_adx,entry_regime
37,2025-01-31 03:15:00,104075.8,2025-01-31 15:30:00,105687.1407142857,take_profit,35.39754162128489,57037.4999999991,1.5482376443762171,False,1.5,1.5,49,287231.2924390591,344268.7924390582,103580.00285714286,105687.1407142857,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),31.86387548327829,trending
38,2025-03-03 08:45:00,91440.6,2025-03-03 14:45:00,90479.94,stop_loss,25.295109612141562,-24300.0,-1.0505836575875525,False,1.75,1.75,24,344268.7924390582,319968.7924390582,90479.94,94562.74500000001,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),28.75902782383309,trending
39,2025-03-16 02:00:00,83760.0,2025-03-16 11:00:00,83520.51,stop_loss,73.28072153325657,-17550.0,-0.2859240687679146,False,1.75,1.75,36,319968.7924390582,302418.7924390582,83520.51,84538.3425,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),24.643648595477313,trending
40,2025-03-25 03:30:00,86448.2,2025-03-25 13:30:00,87997.5725,take_profit,36.813290541816436,57037.5000000004,1.792255362170638,False,1.5,1.5,40,302418.7924390582,359456.2924390586,85971.47,87997.5725,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),34.4774808259824,trending
41,2025-04-02 06:00:00,83964.0,2025-04-02 09:00:00,85092.38142857143,take_profit,69.98963116575321,78975.00000000026,1.3438871761367164,False,1.75,1.75,12,359456.2924390586,438431.2924390589,83616.80571428571,85092.38142857143,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),22.757124458580797,trending
42,2025-04-13 11:45:00,84490.6,2025-04-13 13:15:00,84102.37857142858,stop_loss,62.59314456035761,-24300.0,-0.4594847575605203,False,1.5,1.5,6,438431.2924390589,414131.2924390589,84102.37857142858,85752.31964285714,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),21.004345189747106,trending
43,2025-04-24 07:30:00,92219.1,2025-04-24 08:30:00,91727.28857142858,stop_loss,45.29174945100939,-22275.000000000004,-0.5333075562127861,False,1.25,1.25,4,414131.2924390589,391856.2924390589,91727.28857142858,93633.05785714286,20250,20250.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),41.880076872751694,trending
44,2025-04-26 09:30:00,94135.3,2025-04-26 13:45:00,93843.34000000001,stop_loss,76.29469790382457,-22275.0,-0.3101493276167302,False,1.25,1.25,17,391856.2924390589,369581.2924390589,93843.34000000001,94974.685,20250,20250.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),21.721850746554743,trending
45,2025-05-23 06:00:00,110449.9,2025-05-23 11:45:00,110041.00428571428,stop_loss,35.657013489293774,-14580.0,-0.3702092209098521,False,1.75,1.75,23,369581.2924390589,355001.2924390589,110041.00428571428,111778.81107142856,20250,12150.0,3,3,0.4,Tier 1: $0k-$150k ($5.0k risk),20.170761278574734,trending
46,2025-05-27 03:00:00,108886.0,2025-05-28 13:45:00,108127.06857142858,stop_loss,17.610286643626935,-13365.000000000002,-0.6969963343050721,False,1.25,1.0,139,355001.2924390589,341636.2924390589,108127.06857142858,111067.92785714286,20250,12150.0,3,4,0.4,Tier 1: $0k-$150k ($5.0k risk),25.821089956124766,trending
47,2025-06-17 07:15:00,106425.1,2025-06-17 09:30:00,106073.95857142858,stop_loss,41.521731170590755,-14579.999999999998,-0.32994230550070164,False,1.75,1.5,9,341636.2924390589,327056.2924390589,106073.95857142858,107566.30964285716,20250,12150.0,3,5,0.4,Tier 1: $0k-$150k ($5.0k risk),23.391223304039123,trending
48,2025-07-04 04:45:00,108938.2,2025-07-04 07:45:00,108682.03428571428,stop_loss,26.376480626380197,-6756.750000000001,-0.23514773907198283,False,1.25,1.25,12,327056.2924390589,320299.5424390589,108682.03428571428,109674.67642857143,14625,6142.5,6,6,0.5800000000000001,Tier 1: $0k-$150k ($5.0k risk),20.75344107790471,trending
49,2025-08-07 04:45:00,114308.5,2025-08-07 10:00:00,115302.415,take_profit,24.10241318422661,23955.750000000437,0.8695022679853148,False,1.75,1.75,21,320299.5424390589,344255.29243905935,114002.68000000001,115302.415,14625,6142.5,6,7,0.5800000000000001,Tier 1: $0k-$150k ($5.0k risk),28.45253508131289,trending
50,2025-08-14 10:30:00,121168.2,2025-08-14 12:15:00,120640.50428571428,stop_loss,46.04926540457575,-24300.0,-0.4355067701638827,False,1.5,1.5,7,344255.29243905935,319955.29243905935,120640.50428571428,122883.21107142858,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),30.11620665491423,trending
51,2025-09-08 01:15:00,110754.2,2025-09-08 09:00:00,111965.2239285714,take_profit,38.192112813625705,46251.5624999993,1.0934338639721157,False,1.25,1.25,31,319955.29243905935,366206.85493905866,110332.97428571428,111965.2239285714,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),20.658988332539284,trending
52,2025-09-09 03:00:00,111410.2,2025-09-09 06:00:00,112590.91321428571,take_profit,54.23893306618166,64040.62499999912,1.0597891524166687,False,1.25,1.25,12,366206.85493905866,430247.4799390578,110999.51714285713,112590.91321428571,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),29.958362221544245,trending
53,2025-09-17 11:45:00,116200.1,2025-09-17 13:30:00,115964.08142857144,stop_loss,102.95799967315345,-24300.0,-0.2031139142122612,False,1.5,1.75,7,430247.4799390578,405947.4799390578,115964.08142857144,116967.16035714286,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),28.095697451533606,trending
54,2025-09-30 08:30:00,113413.4,2025-09-30 09:30:00,113078.08571428571,stop_loss,72.46932515337521,-24299.999999999996,-0.2956566734744582,False,1.5,1.5,4,405947.4799390578,381647.4799390578,113078.08571428571,114503.17142857141,20250,20250.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),29.93077084029005,trending
55,2025-09-30 09:30:00,112945.1,2025-09-30 19:30:00,114135.19892857144,take_profit,66.36002949334546,78974.99999999903,1.0536968213507547,False,1.5,1.75,40,381647.4799390578,460622.4799390568,112578.91571428571,114135.19892857144,20250,20250.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),38.82951326971469,trending
56,2025-10-28 00:00:00,114034.1,2025-10-28 02:45:00,113572.45142857144,stop_loss,48.25098869269813,-22275.0,-0.4048337921977429,False,1.25,1.25,11,460622.4799390568,438347.4799390568,113572.45142857144,115361.33964285714,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),34.00287070410926,trending
57,2025-11-25 09:45:00,87194.3,2025-11-25 14:30:00,86686.04428571429,stop_loss,43.826364119299036,-22275.0,-0.5829001600858214,False,1.25,1.25,19,438347.4799390568,416072.4799390568,86686.04428571429,88655.53517857143,20250,20250.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),24.146065265489266,trending
58,2025-11-28 01:45:00,90754.3,2025-11-28 11:00:00,91976.04357142858,take_profit,52.417402880308664,64040.62499999915,1.3462101205436898,False,1.25,1.25,37,416072.4799390568,480113.1049390559,90329.34571428571,91976.04357142858,20250,20250.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),21.410120812004468,trending
59,2025-12-19 03:30:00,87018.2,2025-12-19 15:15:00,89228.59035714285,take_profit,28.97254088765507,64040.624999999796,2.540147184316445,False,1.25,1.25,47,480113.1049390559,544153.7299390557,86249.36857142857,89228.59035714285,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),25.19429662507608,trending
60,2025-12-21 02:45:00,87911.5,2025-12-21 08:30:00,88547.87714285715,take_profit,139.1470466749236,88549.99999999822,0.7238838409731935,False,1.25,1.25,23,544153.7299390557,632703.729939054,87690.15142857142,88547.87714285715,28000,28000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),29.808563045835797,trending
61,2026-01-03 07:30:00,89516.7,2026-01-03 21:30:00,90465.27749999998,take_profit,115.11974509199484,109200.0,1.059665403215249,False,1.75,1.75,56,632703.729939054,741903.729939054,89224.83,90465.27749999998,28000,28000.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),20.043786841229917,trending
